"asc_smlr","asc_grtr","b_City_Midwest_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_GenZ_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Low_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Deficient_smlr","b_Vpp_Sufficient_smlr","b_Edc_LessBachelor_smlr","b_Edc_MoreBachelor_smlr","b_Gen_Female_smlr","b_Gen_NonFemale_smlr","b_Ngh_Urban_smlr","b_Ngh_NonUrban_smlr","b_Rac_White_smlr","b_Rac_Other_smlr","b_City_Midwest_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_GenZ_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Low_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Deficient_grtr","b_Vpp_Sufficient_grtr","b_Edc_LessBachelor_grtr","b_Edc_MoreBachelor_grtr","b_Gen_Female_grtr","b_Gen_NonFemale_grtr","b_Ngh_Urban_grtr","b_Ngh_NonUrban_grtr","b_Rac_White_grtr","b_Rac_Other_grtr","logLike"
-0.559084941603535,-0.630127857226103,0.0156820977142811,0.170527896443658,0.14397671199385,0.077321105472656,0.0547439280871019,-0.0136318720320716,0.0140849666863325,0.10396529780844,-0.0166825877351914,0.0791051669336661,-0.311896177146921,0.0506963787038349,-0.0930391286126965,-0.204843162639123,-0.0632520593410539,-0.152771398441421,-0.148296874096838,-0.194766915883309,-0.112085009193161,-0.162314041795552,-0.2846842859306,-0.31028783945267,-0.248797788526597,-0.525848609745932,-0.0332351568651772,-0.475337452569917,-0.0837491801536493,-0.21326717770292,-0.34581879151378,-0.235362389128255,-0.323720589151337,0.285808629497295,0.179395997819687,0.252989598989835,-0.118054672730045,0.155827850992427,0.0137434633485618,-0.0540136545269166,0.568626877967014,-0.281658308168953,0.137569074991274,-0.422586843919327,-0.154523942233465,-0.0115845871074783,-0.0414284558399692,0.291912661823304,-0.106623022170131,-0.226836219206306,-0.588578731361122,-0.236217732150145,-0.0526216126902843,-0.341287917973703,-0.336088809517512,-0.294037976359418,-0.294048503425055,-0.336078089653263,-0.557959134781422,-0.0721682320722359,-0.188889675948203,-0.441237567874218,-0.298634549434522,-0.331492210322766,-2509.41111518991
-0.559165998909208,-0.630192260569632,0.0157508408575793,0.17049109815684,0.143957135175444,0.0773188602875941,0.0547447851944911,-0.0136573260132876,0.0140366131169966,0.103967510664605,-0.0167950989672784,0.0791655054089796,-0.311870123791174,0.0506725811566142,-0.0931038323681783,-0.204861773105711,-0.063285878469427,-0.15291613932133,-0.148162019874374,-0.194804270092235,-0.112122283663825,-0.162278560091038,-0.284763551104665,-0.310398577694119,-0.248768109172021,-0.525906399346279,-0.0332584271603913,-0.475360496883425,-0.0838071941545018,-0.213270837522599,-0.345896191054302,-0.235380975769829,-0.323783061396637,0.285808084761343,0.179370795878844,0.253175621891686,-0.118205332159878,0.155888670993202,0.0136559587016012,-0.0540797835450879,0.568716304200804,-0.281812988802266,0.137462616437391,-0.422663734775671,-0.154504545278538,-0.011555061614509,-0.041464891820891,0.291931937876314,-0.106552831723843,-0.226934439800261,-0.588634382664523,-0.23624280074121,-0.0527067394192859,-0.341242125461806,-0.336209275641298,-0.29398191405249,-0.294063238185594,-0.336127757663741,-0.558030267399453,-0.0721615033702457,-0.188898962044165,-0.441292686603802,-0.29865072746414,-0.331540434590836,-2509.4110561889
-0.559087013106219,-0.630163417769021,0.0158226802635507,0.170515603203942,0.143980229285837,0.077358575941193,0.0547889994057353,-0.0136536556287569,0.0140104347798366,0.104010618558163,-0.0169067854294172,0.0792178953450752,-0.311800412816189,0.0506858600434465,-0.0931526321199676,-0.204816979816676,-0.0633179493765925,-0.153027920428481,-0.147926900965353,-0.194816553922042,-0.112123142309192,-0.162173213412679,-0.284789053551304,-0.310407117891976,-0.248680584924357,-0.525931116732656,-0.0331547271002007,-0.475296457173434,-0.0837922501470063,-0.213203363571398,-0.34588468172397,-0.235269264163396,-0.323815788953262,0.28582062963671,0.179343701578794,0.253412477963311,-0.118388450598986,0.155990035172275,0.0135737359912583,-0.0541814378410883,0.568808081531132,-0.281952465413329,0.13738289286724,-0.422757300122676,-0.154457471409038,-0.0114910271354357,-0.0414535924578015,0.29198104976248,-0.106421160769293,-0.227025360343229,-0.588695406102135,-0.236243389184297,-0.0527837291107635,-0.34113570462842,-0.336284353354675,-0.293877993597267,-0.294039877855573,-0.336122274106454,-0.558050357974773,-0.0721125710810135,-0.188875228162317,-0.441287579829306,-0.298594312042437,-0.331568005356957,-2509.41101679416
0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,-5206.32363599817
-1.88106666464591,-1.79786666558357,-0.37973333382979,-0.369599999976345,-0.36533333332045,-0.766399998974521,-0.37973333382979,-0.379200000315905,-0.347733333182987,-0.69119999971008,-2855.63260977134
-1.96530539852151,-1.78635862554456,-0.547623365500181,-0.312644633470918,-0.421889981576338,-0.683147419744323,-0.599584397402419,-0.421254085253675,-0.382068734886941,-0.383451402804831,-2842.39076265781
-1.93649002788452,-1.82789517775974,-0.575927382615573,-0.2895517809159,-0.422878752770152,-0.648132114232209,-0.648015055856749,-0.42998620313364,-0.390971496204925,-0.358922415951834,-2840.12602870426
-1.94276529018895,-1.82034611598437,-0.625838476989714,-0.270366663609452,-0.42439849644897,-0.622161653858891,-0.683796360326168,-0.38783608930792,-0.359432485273969,-0.389281177779714,-2839.40563456512
-1.9298692932728,-1.81748683085937,-0.652764686789449,-0.233715467386978,-0.370536957044137,-0.672852170813495,-0.703621898297675,-0.373411387368761,-0.355659241656594,-0.3847942932633,-2839.07196451953
-1.87152735333543,-1.78921222177108,-0.749250946838492,-0.329614092478923,-0.250714486883544,-0.54194753621994,-0.717954797648444,-0.39456371001295,-0.343099400824035,-0.333594259861579,-2834.59486811707
-1.77389184763863,-1.7423707665614,-0.646771117482749,-0.0770441636722725,-0.550460904065869,-0.499614978876873,-0.789498843146411,-0.37072820919611,-0.298232700281746,-0.283910919990363,-2834.34187526083
-1.77260106007098,-1.74288460962967,-0.636430696298438,-0.0841058038210498,-0.551481776687054,-0.500582096980115,-0.798636131625441,-0.350377455847019,-0.312124152077899,-0.281746780106561,-2834.22245170256
-1.81798234186193,-1.74355740694563,-0.566681139738889,-0.369128424720817,-0.30618710774696,-0.575986118789419,-0.803601914343363,-0.400097656250663,-0.200435091275732,-0.339422504635743,-2833.92743922145
-1.82509732160253,-1.74199434407344,-0.593714719774619,-0.366865075355048,-0.293518521758953,-0.570999541633891,-0.764241395981531,-0.395244269850859,-0.23639386647766,-0.346114559001342,-2833.38741931261
-1.80805523049499,-1.73712571972061,-0.642745286352393,-0.232528537563792,-0.400623499534847,-0.53215950917908,-0.715562663794367,-0.355877902814077,-0.338302332135251,-0.327381569867995,-2831.30078219625
-1.8056815587264,-1.73801803592603,-0.647063915708045,-0.22924146572734,-0.393739993760433,-0.535638170076928,-0.715417806057607,-0.356295496529341,-0.33901365495018,-0.327289445926334,-2831.29608277974
-1.80595953825779,-1.7379564249158,-0.647362851471439,-0.229695491841573,-0.393881080081054,-0.535022530404871,-0.715325097215409,-0.356527891689762,-0.338826892142705,-0.327275331142437,-2831.29603136492
-1.80597065096361,-1.73796786413736,-0.647346732544747,-0.229669039769794,-0.393898429451623,-0.535058866303126,-0.715350107634089,-0.356510777008512,-0.338836496015221,-0.327269272324752,-2831.2960311368
0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,-5206.32363599817
-1.88106666464591,-1.79786666558357,-0.37973333382979,-0.369599999976345,-0.36533333332045,-0.766399998974521,-0.37973333382979,-0.379200000315905,-0.347733333182987,-0.69119999971008,-2855.63260977134
-1.96530539852151,-1.78635862554456,-0.547623365500181,-0.312644633470918,-0.421889981576338,-0.683147419744323,-0.599584397402419,-0.421254085253675,-0.382068734886941,-0.383451402804831,-2842.39076265781
-1.93649002788452,-1.82789517775974,-0.575927382615573,-0.2895517809159,-0.422878752770152,-0.648132114232209,-0.648015055856749,-0.42998620313364,-0.390971496204925,-0.358922415951834,-2840.12602870426
-1.94276529018895,-1.82034611598437,-0.625838476989714,-0.270366663609452,-0.42439849644897,-0.622161653858891,-0.683796360326168,-0.38783608930792,-0.359432485273969,-0.389281177779714,-2839.40563456512
-1.9298692932728,-1.81748683085937,-0.652764686789449,-0.233715467386978,-0.370536957044137,-0.672852170813495,-0.703621898297675,-0.373411387368761,-0.355659241656594,-0.3847942932633,-2839.07196451953
-1.87152735333543,-1.78921222177108,-0.749250946838492,-0.329614092478923,-0.250714486883544,-0.54194753621994,-0.717954797648444,-0.39456371001295,-0.343099400824035,-0.333594259861579,-2834.59486811707
-1.77389184763863,-1.7423707665614,-0.646771117482749,-0.0770441636722725,-0.550460904065869,-0.499614978876873,-0.789498843146411,-0.37072820919611,-0.298232700281746,-0.283910919990363,-2834.34187526083
-1.77260106007098,-1.74288460962967,-0.636430696298438,-0.0841058038210498,-0.551481776687054,-0.500582096980115,-0.798636131625441,-0.350377455847019,-0.312124152077899,-0.281746780106561,-2834.22245170256
-1.81798234186193,-1.74355740694563,-0.566681139738889,-0.369128424720817,-0.30618710774696,-0.575986118789419,-0.803601914343363,-0.400097656250663,-0.200435091275732,-0.339422504635743,-2833.92743922145
-1.82509732160253,-1.74199434407344,-0.593714719774619,-0.366865075355048,-0.293518521758953,-0.570999541633891,-0.764241395981531,-0.395244269850859,-0.23639386647766,-0.346114559001342,-2833.38741931261
-1.80805523049499,-1.73712571972061,-0.642745286352393,-0.232528537563792,-0.400623499534847,-0.53215950917908,-0.715562663794367,-0.355877902814077,-0.338302332135251,-0.327381569867995,-2831.30078219625
-1.8056815587264,-1.73801803592603,-0.647063915708045,-0.22924146572734,-0.393739993760433,-0.535638170076928,-0.715417806057607,-0.356295496529341,-0.33901365495018,-0.327289445926334,-2831.29608277974
-1.80595953825779,-1.7379564249158,-0.647362851471439,-0.229695491841573,-0.393881080081054,-0.535022530404871,-0.715325097215409,-0.356527891689762,-0.338826892142705,-0.327275331142437,-2831.29603136492
-1.80597065096361,-1.73796786413736,-0.647346732544747,-0.229669039769794,-0.393898429451623,-0.535058866303126,-0.715350107634089,-0.356510777008512,-0.338836496015221,-0.327269272324752,-2831.2960311368
0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
-0.376213332929183,0.735786666627974,-0.359573333116714,-0.0759466667659581,-0.0739199999952689,-0.07306666666409,-0.153279999794904,-0.0759466667659581,-0.075840000063181,-0.0695466666365974,-0.138239999942016,-3260.78087242486
-0.460892347854387,0.756927181961275,-0.296034837080252,-0.223148759540266,0.00779715122795586,-0.104768567084829,-0.140772167951569,-0.261548224196885,-0.0796727804927543,-0.0610911093915708,0.106277275468644,-3259.90999782485
-0.428913039657341,0.767935365974481,-0.339022331813247,-0.287779461330872,0.0618359233399515,-0.106515322651697,-0.096454171612647,-0.36285600645885,-0.0871676002490038,-0.065463211683649,0.17646448429912,-3253.94658972356
-0.451170302736859,0.777042409529584,-0.325872116218698,-0.398406555428054,0.0810127772111132,-0.110364163111109,-0.0234123397473185,-0.436974228109416,0.00696317411907278,-0.0100366369313754,0.114175575260203,-3243.6644350674
-0.453510568025385,0.840212190105753,-0.386701749614032,-0.592152953347011,0.343692859498857,0.296617901683086,-0.501668214926317,-0.540192330044693,0.210692100582303,0.00195319240937804,-0.0591546602234434,-3145.76531293356
-0.810298869469077,1.50953172087151,-0.699233718561789,-0.0155114178086452,-0.428636747541496,-0.387894293373774,0.0217445641368047,-0.0800732142919964,-0.706569639247404,0.00447281340811228,0.0829366920956186,-2882.64385589086
-0.801877627038979,1.50904240413211,-0.707165679945873,0.234922902219721,-0.189863189907127,-0.784599753668679,-0.0623366488143505,-0.166835436541291,-0.361376961455797,-0.238323500868832,0.0593705972666963,-2881.49569755665
-0.804676036669837,1.50406482706557,-0.699389740204058,0.162902393414934,-0.105239577156062,-0.804075054659681,-0.0582629052268825,-0.105318900262472,-0.37681803701809,-0.261660691275687,0.0444082905146886,-2878.70000252434
-0.701419274751288,1.3195168444362,-0.618099882250211,-0.325251322033389,-0.0279520543976454,-0.0342583630955976,-0.313958106241553,-0.660227546619191,-0.0950806859746325,0.191064360196592,-0.0538554552462427,-2838.45436138257
-0.701347969308576,1.32016876543673,-0.618823126530756,-0.354989205314226,-0.0665755352341544,0.0123123720688767,-0.292096188637189,-0.648078852640999,-0.0513842780269687,0.114792753867901,-0.0341522076125325,-2837.40743231021
-0.7279403263231,1.36945854462167,-0.641519459935859,-0.34850302183793,0.0756753196881038,-0.222690630159854,-0.232422316914172,-0.417253691683473,-0.0815788796365,-0.107253963234458,-0.0354351240433862,-2831.92948056693
-0.72028154319943,1.36407223398609,-0.643792675950166,-0.375869964019145,0.0377573731410236,-0.13150887349632,-0.250659777312758,-0.438194571647561,-0.096810245352515,-0.0640985922914389,-0.0446909392656924,-2831.33530369199
-0.716939787285413,1.36209200105941,-0.645153738272921,-0.37834630881183,0.0444919697298386,-0.121306602961987,-0.261778515109636,-0.445500363719875,-0.0829752468391916,-0.0638828610961977,-0.052797397207684,-2831.30114025195
-0.716196778741817,1.36301936211868,-0.646823109617353,-0.376143344173083,0.0428728989662683,-0.120108036990366,-0.262817943666587,-0.443161655025142,-0.0837552550359978,-0.0653528029342628,-0.0545555613330045,-2831.29648973628
-0.71575263716508,1.36313091927432,-0.647378749706612,-0.374939819070879,0.0430249858478616,-0.121131720941141,-0.262705717582608,-0.442544806135928,-0.0837754779544242,-0.0662249078835815,-0.0548357229285772,-2831.29606912892
-0.715531152749705,1.36304360996856,-0.647513435495632,-0.374708920550314,0.0429608466862896,-0.121277922254873,-0.26250426116306,-0.442615181145431,-0.0838852425114414,-0.0662734189507531,-0.0547417563623382,-2831.29603238749
0,0,0,0,0,0,0,1,1,1,1,-6896.29649932399
0,0,0,0,0,0,0,1,1,1,1,-6896.29649932399
-0.960625665902626,4.59937433479354,-3.6387486703461,-0.202404227457009,-0.173819344490767,-0.183342782838736,-0.401059311116114,0.265608453424647,0.229238688712939,0.288285565853584,-0.421881378337276,-6139.04526026417
0.484102424307913,4.15338890576952,-4.6374913330825,-0.0121787214962578,0.284808783842274,0.133908275426397,0.0775640865355005,-0.0946595584853802,0.0325637107147752,0.129221808483802,-0.704617288041513,-5702.38405095002
0.902894863255406,4.05686143671612,-4.95975668700399,-0.938903025494024,2.49217121624416,0.984985050602427,-1.63535873056739,-4.46263851499793,0.379381373898148,1.06498187236213,2.05851803917272,-5658.79672187113
1.27836070623665,4.05111966982334,-5.32948126290072,-1.20229642343496,1.76394116871585,2.06827273433269,-1.35155752278792,-10.4214038944687,0.874234006289596,2.36137317862569,5.85631427979388,-5356.19137059299
1.43936693219567,4.07785305999032,-5.51722120729949,-1.12358440476136,1.77062672925091,1.39595420118567,-0.603630629898309,-14.4434592912272,1.31366658791629,3.34478474284925,8.26778515333433,-5323.64330653758
1.52955485215714,3.88593801571847,-5.41549445307904,-0.940730412665554,1.43405020736781,0.988199780944925,0.0480338638247627,-18.086925928174,3.15034781922146,5.72735404126822,7.79372746773547,-4980.60018146036
1.62785651851735,3.65144801585953,-5.27930640446502,1.21444464513763,0.89122210300945,0.533604816508896,-1.01141655273311,-21.0200638716984,5.60843246559017,6.79593334810987,7.33638911261449,-4939.90076059537
1.57567495703379,3.63454700102635,-5.21022387111035,1.13976690389438,0.881946934432253,0.539219467576405,-0.985259836673682,-21.3810275925766,6.20126671554286,6.74876591862195,7.22076850106238,-4883.87057796972
-1.59270021803581,2.79349681595509,-1.20080048324498,-1.10817496697487,-0.272276266023028,0.136400695185976,-0.348646046191781,3.86363738507884,-4.11828181089252,3.48102522130616,-0.427185717116329,-4711.38738538234
-0.99744717683944,2.90231324577271,-1.90486991487666,-0.463999298866642,-0.440859598499057,-0.166409988589423,0.0738254558476259,2.24507122307425,-1.22466199873994,0.44458564698912,0.630130432103789,-3843.91940004677
-0.987997753327237,2.88557996080463,-1.89758609291694,-0.593947845715304,-0.373176321870976,-0.0957732528929047,0.0749034965677162,1.34808856810794,-1.30562396392578,1.34807319066427,0.711871280342234,-3769.15766418032
-0.734832009358529,2.50808770372159,-1.77326045912508,-0.566760679727131,-0.446666997994382,-0.256955586127012,0.535555717529019,0.720255618576626,-0.152784213656124,0.997687303691756,0.661574973567249,-3343.72509854608
-0.584920741726652,2.15528767339288,-1.57037268807011,-0.412630696468011,-0.324104884238517,-0.269380102575993,0.42120014722814,0.0589960247744736,1.09628032069025,0.711691006175178,0.562654629727971,-3047.09440626492
-0.377766095028069,1.5449391295714,-1.16717839276182,-0.250064457431917,0.241376922693821,0.0832374898436267,-0.452311894364617,-1.0990165599355,1.98120692968561,1.08260902408688,0.868015979044587,-3008.24465695308
-0.336332478174704,1.7257100486706,-1.38938283413006,-0.470870178161739,0.182744150293071,0.0919725876123642,-0.140176418558121,-0.166780556796437,0.282083220578836,1.23953177974395,1.25577659210666,-2878.70139919971
-0.358229589311054,1.74569997821767,-1.38747556821197,-0.419150045325522,0.143425713475567,0.0452978087479534,-0.127800207833071,0.0433553789350087,0.398420466216672,0.998033397890894,1.17270892273532,-2860.58417499888
-0.460293653718854,1.72394274871167,-1.26365314570019,-0.32232512864337,0.124247209045804,-0.0660407056039974,-0.196170242477136,0.352673652402001,0.754211988696858,0.756106448723639,0.873350333131434,-2834.43523512688
-0.466367081108718,1.67412430001247,-1.20776064838475,-0.306009115574003,0.109925882040974,-0.0801745037918545,-0.190103851374762,0.453529955468413,0.828225617501976,0.694288171594424,0.816190454743037,-2831.90445011909
-0.47417188991302,1.67363152286379,-1.19946273675026,-0.314801367776659,0.106160740173377,-0.0687756031723775,-0.196750588083598,0.401807438621818,0.799594471910367,0.800781041616374,0.798348360783695,-2831.35096360837
-0.468533323773,1.67082103477563,-1.20229078840466,-0.313740041562415,0.106956867831951,-0.0597534126962902,-0.201990971726588,0.415231393968596,0.77596777176803,0.79507853369093,0.811425488921345,-2831.29880564269
-0.469404430449459,1.67073746002126,-1.2013360995808,-0.313669795243548,0.105074730299192,-0.0602627423643947,-0.2005412172063,0.41843378365748,0.777851362525037,0.795080463415492,0.807292269312775,-2831.29609350819
-0.469417633569525,1.67075199905396,-1.20133695133005,-0.313311574075135,0.104655897017043,-0.0598634223978525,-0.20089264702827,0.418797785509322,0.777690712724171,0.795282875952823,0.806885652666725,-2831.29603420788
-0.469377791716043,1.670747284633,-1.20137049267684,-0.313210714448887,0.10448606831995,-0.0597566069002279,-0.200891159224123,0.418813706355841,0.777625450430539,0.795316123874407,0.806868204550337,-2831.2960311883
0,0,0,0,0,0,1,1,1,-6549.86049505801
0,0,0,0,0,0,1,1,1,-6549.86049505801
-1.13795477227541,4.42204522842076,-3.28409045760054,-0.173819344490767,-0.183342782838736,-0.401059311116114,0.229238687257748,0.288285565853584,-0.421881376882084,-5902.12500970187
0.02224254347166,4.09326073246727,-4.1155032790173,0.267091821437324,0.11753947952783,0.0447509050971468,-0.0164149735372011,0.0835896177727026,-0.794814188090283,-5581.75780559309
-0.404160659150204,3.95083397864174,-3.54667286059648,3.3051720189235,1.61701310450758,-0.349845197752352,-1.23650576611451,-0.433950674129477,-0.980841970346103,-5493.26201095883
-0.981212003521762,3.84387827958147,-2.86266536211929,3.54190972185178,3.54955428252266,1.30951896183688,-2.62831885970796,-1.02399959007061,-1.1720486214228,-5271.65142431471
-1.39588417896394,3.79242118632306,-2.39653583008802,3.96804830179007,3.62972373196151,2.81967426220777,-3.50834576268642,-1.39396878980695,-1.27688329365639,-5124.46439097105
-2.23658738722018,2.54833819137282,-0.311748970781405,3.13913999565041,3.04091697789651,2.49306583850709,-8.13158369874043,-3.39423479214949,-1.78260587732717,-4344.18129185804
-2.05167395614202,2.47689366267059,-0.425217630146556,2.77583712302688,2.71914009314409,2.23683331422766,-8.12005490474406,-2.61200684844962,-0.6563268853743,-4075.71692768137
-1.61086943331601,1.77963688284192,-0.168764813568678,1.29975968423829,1.37090952812769,1.09435959164775,-5.5819453338238,1.8164601108771,-1.80810329355075,-3717.00857929995
-1.1030741792953,1.25275106517256,-0.149673983605504,0.0318072895845811,0.191762841901449,0.0493462944919683,-0.772891093732516,0.957922211856237,-2.13806299663615,-3183.20483688728
-0.554899372167648,1.51325407366442,-0.958352627111662,-0.280478800380169,-0.136534167241236,-0.238476810566133,0.401958628741121,1.38769819178448,0.114025408943896,-2902.62704589714
-1.70190404131487,1.77577419715264,-0.0738686572357259,1.31879111683009,1.30563551008936,1.14105969704637,-0.450473140220855,0.225309631081482,0.16146911386648,-2897.68525856651
-1.5856669195517,1.75610162725542,-0.170433145161269,1.19965433185742,1.1554092253072,0.996083528696169,-0.445973647008371,0.0841156673729529,-0.000819343906949405,-2870.18920813834
-1.35224182829428,1.7119991804536,-0.359756021529127,0.946490474361518,0.870583849381746,0.720789572342621,-0.0674559630534001,0.173097331806361,0.118108013135347,-2850.06013192404
-1.19810836141402,1.62973557096589,-0.431625887500342,0.731088707214678,0.640933591610673,0.487108165317533,-0.159682491297383,0.131226604602573,0.117963412595244,-2844.3548538253
-0.666599200816082,1.63726256427806,-0.970660654012597,0.24670717528283,0.0869491504254001,-0.0430079598820715,0.499214628188352,0.575851593173301,0.528374829394671,-2832.99375699725
-0.827583039858798,1.64937723172987,-0.821791616414765,0.44107542259819,0.276216828589129,0.141163123866535,0.396669850033971,0.403983623044953,0.400677420718631,-2831.34779661785
-0.817628557050756,1.63065431040704,-0.813022786830199,0.414438287357557,0.248492874029804,0.104953726814912,0.350809627452347,0.366978225207281,0.378797094441098,-2831.30009624593
-0.818376231952585,1.6368069162537,-0.818427324842223,0.419335417017288,0.255185104831145,0.114370867930675,0.356581909567676,0.379738787490346,0.390261209476444,-2831.29708878463
-0.817597594488753,1.63562869845873,-0.818028024103508,0.417612414541775,0.253372924942523,0.112655034542934,0.359937706416946,0.377062521576838,0.38822565772377,-2831.296081332
-0.817703278500695,1.63577213304916,-0.818065774681994,0.417621196622615,0.253374201145489,0.112551105491968,0.359829468543881,0.377033702236324,0.388290640756414,-2831.29606462345
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
-1.88106666464591,-1.79786666558357,-0.0292936616460793,-0.203907213290222,-0.0737486450816505,-0.140344278770499,-0.256882308167405,-0.221686148142908,-0.0990416228887625,-0.169680679391604,0.0989441818092019,0.151391344843432,-0.369599999976345,-0.36533333332045,-0.766399998974521,-0.65866666554939,-0.585066666826606,-0.425066666502971,-0.57973333314294,-0.779733333911281,-0.50560000090627,-1.13706666597864,-0.76906666654395,-1.19306666456396,-0.583466666284949,0.344332824170124,0.0812145430245437,-0.00833491358207539,-0.0511280726641417,-0.141561121563427,0.145590731699485,0.183822755934671,0.496377113449853,-0.125246093375608,0.322181973024272,-0.379200000315905,-0.347733333182987,-0.69119999971008,-0.577066667028703,-0.585066666826606,-0.490666666883044,-0.504533332423307,-0.800533332221676,-0.483199999143835,-1.1546666661161,-0.65386666537961,-1.22506666666595,-0.533866665500682,-4418.83192243075
-1.97614188351911,-1.8683836204753,0.0428866398744868,0.0108977794017923,0.0470435415495769,0.0148776288306342,-0.213799267652657,-0.2234549338966,-0.0195522490520986,-0.0484050285976245,0.118614311143605,0.257677526159271,-0.357691459382559,-0.376273812928352,-0.819879175264248,-0.668752041963931,-0.602872390489885,-0.466640359833801,-0.60262772527932,-0.79217657642016,-0.524401765534114,-1.11104638176416,-0.731043897062335,-1.2708800940639,-0.618775823472439,0.706156476998044,0.489229740913053,0.168097567206764,0.124124543587898,0.0149638665876496,0.41269875350157,0.457565663705624,1.15462144521531,-0.318659656866189,0.551019777250246,-0.395884014855284,-0.351148992806452,-0.686298997125829,-0.534295793842601,-0.617357077743444,-0.597447310447469,-0.46995238301015,-0.847314681108985,-0.495318647552138,-1.17396248270038,-0.530559524644151,-1.34694395425396,-0.540893480514228,-4221.72200518069
-1.90576000833468,-2.11299861552767,0.139553965911135,0.313959441873127,0.213784864458198,0.230634701234926,-0.133511209537043,-0.206142672024747,0.0943281344916018,0.129339313375887,0.134600844495197,0.385544203563015,-0.301516049911997,-0.352470619421919,-0.812896382288547,-0.614202318626998,-0.565646962831672,-0.475950814973868,-0.572753491441776,-0.72868435962043,-0.497078548216616,-0.957421199015311,-0.598398486665453,-1.25278689997435,-0.605324356858616,0.762365856331982,0.571420999121682,0.281726240793158,0.049941026361283,0.14008607411144,0.341468305945471,0.43396889397376,1.32517118791394,-0.527944054866071,0.540854361356482,-0.466476263314875,-0.382920521381731,-0.729838876340635,-0.581453089812795,-0.696040260872292,-0.708855756012217,-0.491612216477013,-0.941674600044539,-0.549428695161629,-1.28445163754109,-0.505389945920653,-1.48028623736968,-0.605784602894079,-3987.733717609
-1.9053848745065,-2.20342450147764,0.159933099512669,0.412180795070976,0.284467073477014,0.28694547814434,-0.0391095167362732,-0.20665856685203,0.120745485635575,0.208619076843451,0.107531226244349,0.394565015513142,-0.270876708314205,-0.344847519781952,-0.819821242197787,-0.5955085316061,-0.552252624516672,-0.481644414756392,-0.565077857102822,-0.696084872921525,-0.49154089971488,-0.848790881968355,-0.508282655746975,-1.24252864577318,-0.614354344957591,0.839499442621275,0.575310806759039,0.178352608731847,0.0264674650224998,-0.0278328572837001,0.394605314549977,0.473642356481936,1.35870290423551,-0.523875130737117,0.504577507411096,-0.486077431438182,-0.385181178372256,-0.730319312438685,-0.592213399700437,-0.731276631282078,-0.78624205178178,-0.491329589334618,-1.00351274682437,-0.518828424042224,-1.32943281398006,-0.488059459786112,-1.52454123976938,-0.587299746152765,-3932.07865341484
-2.08312996984729,-2.50727995749835,0.101936888873118,0.391780130525194,0.345848552324259,0.210016316771998,0.339554226500317,-0.189493617645133,0.0388603436826959,0.315835609698755,-0.0866332700800102,0.141025417033457,-0.172906224541766,-0.346948530015381,-0.885884094218581,-0.588707220875124,-0.543173994663222,-0.509415496406257,-0.576029120990788,-0.62007930732913,-0.494855435192836,-0.405277775074515,-0.161572382114083,-1.20276045795755,-0.700699421247362,0.870456940030814,0.729316037424566,0.255614140665952,0.0122870008885731,-0.056512511381159,0.331036763153595,0.494525592509511,1.31452727332248,-0.364816523576741,0.65593989454333,-0.569561098389502,-0.341775568978021,-0.651495405043311,-0.621169802265563,-0.820262259160064,-1.12700097533925,-0.458115962663475,-1.14777068718803,-0.402275673557178,-1.37696775998735,-0.321894429833932,-1.54478255520279,-0.486848621117431,-3853.61406070068
