"asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr","logLike"
-0.565209664988703,-1.81757129145938,-0.0310614792721643,0.189702634015182,0.0666489123689949,0.074324791435383,-0.0942642576690648,0.0284407916968913,0.020747513237147,-0.156860499370287,0.0679923587344572,0.169507956236569,-0.0135541066023831,0.100672970993674,-0.00139353539206062,0.269661920631238,0.375547705358751,0.391740016850726,-0.101776613766994,-0.163920556460618,-0.0085163560414703,-0.0139452636264676,0.0366367786578214,-0.00965054321453059,0.421327179509561,0.069338340400845,0.360652503541118,0.133394857531405,0.0645607669052758,0.118709607220618,0.00174576995768561,0.0918107520518479,0.304519800803555,-0.0781231973513909,0.153657987867425,-0.146826250089709,0.140687505370899,0.0228261076990007,0.224606554332329,0.0965902340294142,0.13779414975321,-0.0971625291278527,-0.0509225164035807,-0.0294294299875374,0.226228897624471,0.545555946609899,-0.23513738549477,0.109686747838238,-4438.91128531291
-0.50166319451789,-1.63395285155212,-0.00503295323047085,0.17656578474278,0.0752532445789881,0.081290018171561,-0.0833725394483627,0.0210357816453174,0.0116449161737601,-0.160326879757263,0.0566505819913062,0.17797522353262,-0.0329207522533901,0.109864611349312,-0.0358228946072961,0.221014214911213,0.291548849256706,0.347436354738582,-0.0797969704777084,-0.138282975314486,0.00762883220476096,-0.0281579107831448,0.013582629894072,-0.015647785276649,0.436663434847224,0.111688685205102,0.344786758124027,0.135884598215987,0.0757293801736878,0.130325422408123,-0.00490276261378305,0.0797162231310466,0.306336586510888,-0.0988777436430132,0.16928567407286,-0.237987540719555,0.0845795091184414,-0.0927105310535204,0.0324497874270631,-0.067826069362987,-0.0202058529066379,-0.0348159920018917,0.0496922088916161,-0.054748608706074,0.212232338739221,0.511264716019985,-0.238867885707805,0.117380281395912,-4435.17924965855
-0.444448667429568,-1.5123475276138,-0.0232628845033901,0.185665625748257,0.0765907072264142,0.0791621912389437,-0.100743394330115,0.0238348928214663,0.00341876706805446,-0.145992860973312,0.0528408864457664,0.187855250919662,-0.0474946759156083,0.133539800358347,-0.0218758116057463,0.179123346595751,0.274092242609305,0.330307803667798,-0.106894675982309,-0.135376635332608,-0.0337107019294842,-0.058640781515988,0.0119270658985661,-0.0092566660380383,0.431537549751234,0.0957306096317902,0.339611319647549,0.173257611408792,0.0666626171548427,0.104403696246119,-0.00345416643046924,0.0738722730299093,0.318643917548871,-0.111539942114451,0.186244272856669,-0.254863587960307,0.0147332687262803,-0.110446611073187,-0.058001669746436,-0.219406987423195,-0.123510746437798,0.0275664656288678,0.0618118845088752,-0.0402457128309435,0.225107763323859,0.475597371157434,-0.262256506577698,0.110647882086273,-4434.08300774963
-0.40781348380745,-1.44655935875945,-0.0152933619810269,0.18303061989632,0.0864489358001518,0.0833696432906834,-0.0955733685436159,0.0235100314879012,0.00730584741431432,-0.153769704859556,0.0666071082084557,0.175119197340226,-0.0280062614928436,0.126266741027719,0.000882185219398698,0.183009518922341,0.25708187407689,0.319732813053195,-0.105132086018683,-0.177067544215731,-0.0604110402555562,-0.0607847296044164,0.00280351720562102,-0.0234115472879288,0.415982949550114,0.0900587325074997,0.346690933651049,0.178454824412823,0.0730311549639707,0.114368644384723,0.00133984662536984,0.0726016074087496,0.322139388762449,-0.0828432916943694,0.157495216069217,-0.246572590889366,-0.0259844148081116,-0.0855011017284673,-0.122283561126704,-0.306057433059131,-0.190788280724185,0.0275384782366502,0.0604269418451764,-0.034731403033656,0.248757171125412,0.459343485275699,-0.285714265982523,0.0790234814162259,-4433.45079634303
-0.385401594884163,-1.39119573950254,-0.0202810582878603,0.188113960106403,0.0737085479957211,0.081018677774385,-0.0899038250183698,0.0102417126332393,0.00572953653856607,-0.147241682009476,0.0602957519201104,0.181451377878452,0.00772259072131583,0.11129371154999,0.010991419321499,0.184015616891563,0.250926982407359,0.308787916548576,-0.123661351637291,-0.199367258012202,-0.0539208474042,-0.0378321772964776,-0.0077393558955674,-0.0467038094478054,0.390030894497855,0.0915494520837614,0.351551648118971,0.169529103766092,0.0628820277592219,0.115817281030618,-0.0155101516662921,0.081597437934636,0.322066733051254,-0.0939197637356541,0.17027561928726,-0.221854968410756,-0.034805516292035,-0.0579049398356471,-0.17888537574159,-0.362099520551024,-0.249041630777889,0.00417417676208674,0.0386302936913194,-0.0437125122819169,0.272332523332426,0.46691800830029,-0.302311161141487,0.050088440138289,-4432.84039491824
-0.37245250804235,-1.33807312636995,-0.017084054444185,0.189088815185703,0.0839366622225932,0.0810411555758792,-0.0928812316870966,0.0246224795035402,0.000680851684787025,-0.158675319608118,0.0553297430580588,0.183941353240127,0.0185676105144898,0.116895521786254,0.0160546042100808,0.161036255902534,0.251703916568285,0.300231881444081,-0.153146475009019,-0.213043302061856,-0.0380979713627382,-0.0252737319682322,-0.00681202218669304,-0.0482904601280017,0.372260177820792,0.0884069439789804,0.362497367596846,0.154762102557807,0.0780244493760986,0.120068380710326,-0.00619350818540183,0.0685474580009857,0.3037870269975,-0.100616823824536,0.175418553964239,-0.180722513183961,-0.0123998455130812,-0.0481244291647921,-0.225983894486777,-0.404219408601737,-0.311343721023237,-0.0339777954956558,-0.00401567931396097,-0.0584949168208972,0.295818043729161,0.475481486305053,-0.31362633977789,0.0283819084946035,-4432.3538711155
-0.365404613101942,-1.28593782701226,-0.0202833497846966,0.189951413944303,0.0764282899518552,0.0846077174060084,-0.0913089537059671,0.0159753882036968,0.00489437055077659,-0.1532347851875,0.0600441884049356,0.181844312904204,0.00926926473510656,0.1439924746408,0.0130398384882437,0.143592775497767,0.238026401017531,0.287739931843288,-0.161523778924488,-0.236449483318714,-0.037371794433651,-0.0225991875276936,0.00530581537064519,-0.0345313851098921,0.37601628599315,0.0838951773522751,0.355357474539548,0.16291952905831,0.0780588638740173,0.12111731434522,-0.0135557550266192,0.0818644208076969,0.307070224446984,-0.0929803708738681,0.170677965595687,-0.135957310195853,0.0336626373945878,-0.047918603853209,-0.27550160703162,-0.435562624562863,-0.372623592869709,-0.0895725598326845,-0.0555880626992379,-0.0706622239231159,0.316356005903792,0.483454806066295,-0.314326960461034,0.0133212375409258,-4431.76916213272
-0.360072476003276,-1.26791195962069,-0.0166497985681239,0.187593612653904,0.0809889089255061,0.0819994932788131,-0.0932121503262154,0.0166751988725341,0.0015170275782027,-0.153889580447908,0.0603361095504317,0.181304291932404,0.0213568004139766,0.147539827630614,0.00771778836425122,0.143881234566836,0.230303467273578,0.270148182816768,-0.160613728699088,-0.23324473528984,-0.051272477981638,-0.0206264991752698,0.00601851944212839,-0.0359318849428341,0.387088787444327,0.0912156838412462,0.357952329865281,0.170682776357869,0.0745396166242047,0.117938871112607,-0.0176435618293575,0.0745055200497979,0.310119907974699,-0.090518448250231,0.169024576384461,-0.139089855414575,0.0669917859305857,-0.035961104234974,-0.289000834925506,-0.458250343878361,-0.394562071288517,-0.11317290180481,-0.0898455299531367,-0.0687436734862179,0.316388099936083,0.48210957757454,-0.302110175195255,0.0225801821144688,-4431.45443012026
-0.353802975432913,-1.26857764307271,-0.0159409652278742,0.18865897920573,0.0780457318604336,0.083077674449158,-0.093276030730688,0.0142059912812799,0.00122572454047763,-0.152384067171862,0.0595168644968629,0.181459457030271,0.0192864914923572,0.146259551527745,0.0235070596327045,0.134923544379535,0.221030794548865,0.266324626116996,-0.155996811618631,-0.228489142332022,-0.0495391043168974,-0.0289128303484427,-0.00287966276252994,-0.0339810436420825,0.387905353130713,0.0917154136188038,0.357996927180437,0.165997542610354,0.0777507529042524,0.119882524042318,-0.0209727577729389,0.0769278191826756,0.308476671897906,-0.0918846880136318,0.169598811897411,-0.14550177588406,0.0765847885968977,-0.0282556933863243,-0.289504561837587,-0.468358647751792,-0.401384195326992,-0.125752265241734,-0.095785899568132,-0.0694242146586349,0.319933351250543,0.479953379691828,-0.297488769572917,0.0348185945702018,-4431.20833662663
-0.34438622043073,-1.27796952460204,-0.0178822980827331,0.189194893723249,0.0750525794984547,0.0826937114928778,-0.0927358646672165,0.0141714604864859,0.00237740171869306,-0.152362867736698,0.0600401852256415,0.180045936581182,0.021857939501442,0.163834923899011,0.0150364712354505,0.123584263419628,0.202261529152432,0.254388306527188,-0.152978475340537,-0.217818419454399,-0.0395871915249585,-0.0305873258627519,-0.00721437121102616,-0.0349229018287254,0.389072187166993,0.0850618190485135,0.364065831694642,0.160006991759424,0.0783376676185291,0.119454335039058,-0.0196106796560753,0.0808343214862608,0.306527242409185,-0.0907039944522084,0.167264672436481,-0.149833782110087,0.0706442890223239,-0.0125602203348135,-0.294911956821761,-0.472258829805895,-0.404616229591039,-0.133606644871815,-0.092231837216135,-0.0683551385213755,0.324695466872722,0.477422717437926,-0.293757386384572,0.0485956261232139,-4430.69781265099
-0.243519295991806,-1.42769824074688,0.00228383176322745,0.176844059579543,0.0627588855105287,0.0558991364796586,-0.105124065918417,0.001273264128159,-0.0263550224244568,-0.143661739869397,0.0662856262447365,0.166466113975092,0.037917264800784,0.177042901668257,0.0623047504418135,-0.0447265734947487,0.0848644199745111,0.0304459533842902,-0.107858172233294,-0.158464185689728,-0.013699765931292,0.0259989677491602,0.0423002921355241,-0.11440235058093,0.412223419069151,0.084871490891428,0.408745358515023,0.166256483342305,0.0147198510136177,0.0949137278763964,0.0198136582392183,0.0649789138708645,0.309723881971461,-0.0851423605235397,0.1384624914225,-0.0815753450207565,0.046196633614057,-0.101066061502471,-0.373162627948985,-0.477244587810751,-0.385070496398269,-0.0997727107935121,0.0272177514030773,-0.00564557596198882,0.393959494111258,0.506598358115597,-0.234489478326286,0.105715001883197,-4430.44107081449
-0.21081189787968,-1.46801325657998,0.00263077777944376,0.173886901350258,0.0579227007972285,0.0573970766785299,-0.111042582428944,0.00452059648229761,-0.0295244485005131,-0.135648465782445,0.0656442756447153,0.162247402401607,0.0826664493705695,0.144039883632178,0.0256835078926829,-0.087450531564554,0.0455660977098714,0.0255571970342897,-0.0891886712018278,-0.163881545525038,-0.0255436679493131,0.0368461707161027,0.026512336599577,-0.0793056492292534,0.39815310541238,0.0737087654529135,0.386112150492162,0.174095454353034,0.0268085821115462,0.0876265933572259,0.0355913576786143,0.0787662077451932,0.300023746139328,-0.0864346399011972,0.134473064461202,-0.0845439311455127,0.059744079547959,-0.1453933805015,-0.371518535351564,-0.479951518727541,-0.394327096102249,-0.0546148974747579,0.0501655001887138,0.00639339113962387,0.412001338594863,0.536665616711782,-0.225882325609856,0.103797613060327,-4428.9343348805
-0.205945854571306,-1.46779220438417,0.00568811944779208,0.175058931325603,0.0511900131522182,0.0579496816555091,-0.11105684849113,0.000677508998727329,-0.0287850934154837,-0.136983608292388,0.0649389019798623,0.162559830216499,0.0587512850611743,0.138251925352434,0.00741959150146949,-0.0560471970075575,0.0690859627932297,0.0384922079681263,-0.0866474083334026,-0.172255816806695,-0.023113160185091,0.0302617258296246,0.0223594069186169,-0.0763412248484436,0.389249506452244,0.073214827947932,0.394097827686689,0.159603993085442,0.028709183626069,0.087686691525235,0.0323320636068564,0.08371514838225,0.293756276803744,-0.0877195689241255,0.13511400784278,-0.0979910991341199,0.0609819316173579,-0.160175192022311,-0.361682431521872,-0.489927658737261,-0.402206659785,-0.0371962884012158,0.0496654730052963,-0.00320791542896634,0.407099420469355,0.539244000296027,-0.206756889575328,0.0934432188554509,-4428.24936782868
-0.213918102494377,-1.4531985836299,0.00589983780715036,0.176271050171235,0.0510599542396233,0.0555521769191778,-0.112010506105524,0.00423210280232203,-0.0317635591876954,-0.131566930027641,0.0666897561393083,0.160277042154585,0.0433696520549412,0.120170268290284,-0.00540981539293598,-0.031798002358422,0.102376122338561,0.0875901207817669,-0.0933050300970108,-0.165064893500446,-0.0197043853583036,0.0194349962497816,0.0245451124074349,-0.0831738297980588,0.390595199108375,0.0723726201458143,0.395163215762982,0.164991331684684,0.0235916088921181,0.082174415559867,0.0359955859356733,0.0801916464415122,0.299121765278238,-0.0842489770017675,0.132011171332556,-0.119218224067757,0.052227963585308,-0.16738183149202,-0.366428794246644,-0.480683104281346,-0.41290288731592,-0.0539596226608379,0.0605423216652494,-0.00372529278685992,0.399385907580608,0.536677689619836,-0.202056447022593,0.0922164535650874,-4427.73300288915
-0.235167858720131,-1.43236237175452,0.00770354219622136,0.173480084472149,0.0535064403676409,0.055174527726544,-0.113741759655968,0.00535488155992241,-0.0309144035138378,-0.130432974185815,0.0649010504133183,0.160605456132471,0.0369826384834958,0.115402778565193,-0.011384496037071,-0.00357341103241674,0.138450372945096,0.105171917417555,-0.0899727802962654,-0.157408398654744,-0.0202537222696609,0.0185287887023346,0.00533897600392156,-0.077168438065511,0.399632340259479,0.0712252382312357,0.389423265719682,0.167540911575556,0.0277820048232418,0.0844354055712209,0.0375907006115928,0.0838940817573573,0.295936913936266,-0.0855668514906183,0.132102996875485,-0.12789391100861,0.0335417391235415,-0.181866641067099,-0.374295457873444,-0.477894998737451,-0.403956966715421,-0.0699457210666146,0.0570198756151159,0.00398471507208747,0.399848703226124,0.539360166270426,-0.21956917671294,0.106507907777409,-4427.45602117569
-0.259475386272088,-1.41410970703452,0.00788567047723263,0.174932931591829,0.0508709145015511,0.0554875608760753,-0.111284079655553,0.00489549855989745,-0.0304595108290655,-0.13175765114688,0.065209315355522,0.159808187258729,0.0468413765517332,0.115302450599501,-0.0103499797346089,0.0125047653979193,0.147687480996551,0.126114362973944,-0.0839890648933611,-0.156198777041135,-0.0108015251260181,0.0137431746208558,0.0132822650639329,-0.0769107381115714,0.409062795750599,0.071923442257204,0.394290528119532,0.16322871751835,0.0266497180641315,0.088394502458352,0.0342689159498022,0.0848103022000329,0.293414141370491,-0.0855336803017765,0.130985337876839,-0.136615938090115,0.0184276528062824,-0.200573607641963,-0.368889854487106,-0.481470455977595,-0.395383209838556,-0.0727198344203845,0.041117127183802,0.00516220840769966,0.409011497354877,0.532734720630491,-0.232184013081259,0.117942050958066,-4427.26107015468
-0.271987445669107,-1.40834901936806,0.00686008484191753,0.175017655205962,0.0511510161072707,0.0551147302839166,-0.111983712236176,0.00616794640442383,-0.0313639832776231,-0.130150398554085,0.0649592451423275,0.159764479507473,0.0507426044151216,0.125014219137712,-0.00393210915046992,0.0150415511060285,0.149792130554043,0.134047688459626,-0.0818146240567683,-0.156310800403365,-0.0129841220966999,0.020148023092844,0.0112732550676167,-0.0759632525603732,0.407353725937283,0.0708476895693379,0.394206013897254,0.161700180742616,0.0284529813326744,0.0875048620825504,0.0340507798006695,0.0831013915323982,0.295681677731512,-0.0852816482279812,0.131236213073875,-0.147737822987692,0.0106059094244235,-0.207535862128619,-0.366033141967309,-0.481912920567008,-0.392694504044756,-0.0773494779976874,0.0353693401095888,0.00200194174977671,0.411243077211929,0.53464408107054,-0.227251988913177,0.112364138260403,-4427.15378907501
-0.281070662479228,-1.40491905250723,0.0075886251119736,0.175128992752495,0.0511436009846847,0.0555412817909596,-0.112587373658479,0.00590944451833684,-0.0295512667006236,-0.131990587447277,0.0649866311003918,0.160226977678641,0.0582928482237455,0.130058337816642,0.0019853859692069,0.0211443627550811,0.156075608090928,0.132433978510921,-0.0867909114167782,-0.158350464364237,-0.0117917763233649,0.0130026240600952,0.0144121012071416,-0.0654322300314144,0.402989547299749,0.0714738532199581,0.39533138941132,0.163534821292747,0.0263660691600767,0.085149106480804,0.0361757759370297,0.0860340350358736,0.293304246508395,-0.0857141657859341,0.131929581507112,-0.162319941102212,0.00628816280144393,-0.209257136552904,-0.367876987568979,-0.477720305134804,-0.391580319583665,-0.0820711596329609,0.033081831948191,-0.00209429872901337,0.414413505566671,0.535526158375473,-0.22292839684389,0.105755813275657,-4427.02736147974
-0.301508150051581,-1.39123025911868,0.00440811817502874,0.186934404205963,0.0472788470173173,0.0710167717064981,-0.0960201541575673,-0.00269368084923288,-0.00787265157269833,-0.143436029492449,0.0630888111642416,0.16364792640518,0.0492859862217502,0.15407285182147,-0.0178334153157109,0.123713728863036,0.247968656063685,0.254805258282536,-0.147059785961286,-0.24412761416566,0.00224181160843905,-0.0276316784275829,-0.0276539949098628,-0.0403600215787518,0.415872999432587,0.0822092212609239,0.387027695416679,0.134611509423081,0.0709184726730836,0.113095660353133,-0.0102934575410009,0.115623037908062,0.271873432983063,-0.0909835935239016,0.144498888399196,-0.20765979856618,-0.00428409254268302,-0.165557338259001,-0.292010523394669,-0.421546131510569,-0.529474520242391,-0.0844315100860159,-0.0290775513812317,0.0423968180402832,0.305853428771484,0.53793192165186,-0.194226384278695,0.148603261072428,-4426.72743186298
-0.303818374871652,-1.3899759762618,0.00042806749389763,0.185469333419483,0.0457874861686771,0.0743103133702799,-0.0958030082829746,-0.00236235737950616,-0.0107392501716105,-0.137285657607675,0.0639131905168169,0.163640962784536,0.0335640627059601,0.14354776752164,-0.0351694460891266,0.146733347178832,0.252118449669859,0.272071732744106,-0.148542929322484,-0.2342301321512,0.00353359733659055,-0.0354400841122743,-0.0319225913610045,-0.0338973113469138,0.410235035838336,0.0748804979999622,0.382905649223546,0.130404840631879,0.0775070637104911,0.112944309075138,-0.0114540169126737,0.105665176510688,0.285368104218612,-0.0895876528632992,0.144207233758761,-0.20868612395975,0.0114165196831472,-0.154416948610355,-0.281340128744582,-0.441812558223988,-0.51813208114374,-0.0934152411570919,-0.0271119768755339,0.0226313505838556,0.314077297169857,0.536236204018899,-0.205989398734323,0.141455894347191,-4426.13248640046
-0.303372256182667,-1.38865185654986,0.00124229343606482,0.188664729755414,0.047626735533557,0.0708683895980133,-0.0964582234861617,0.00304660949417282,-0.00202402793166244,-0.14549055573456,0.0617797930329471,0.164878142313175,0.0163481059465833,0.135627402552558,-0.0451691643945376,0.146930821901713,0.252763126615619,0.295115951922918,-0.134728235190929,-0.221795672879343,-0.00862553797213332,-0.0349378611605294,-0.0345641070043404,-0.0388497162859275,0.41143040586566,0.0784689312612173,0.389195783183744,0.133860207268537,0.0713160883999193,0.111870178090716,-0.00574864773236072,0.122785982291279,0.269584587819433,-0.0938610853392046,0.147004959695031,-0.210148299712884,0.0223003510198489,-0.14068109776078,-0.291966946009436,-0.451698762358871,-0.498063177593121,-0.0916864909171674,-0.0346269267675559,0.0070326797437115,0.322623903606197,0.53439627049805,-0.209560909649204,0.130225752857411,-4425.90239198296
-0.302565402497318,-1.38864131922581,0.000814089887651384,0.188833926222424,0.0466818476412537,0.0715229817329728,-0.0963977695050606,0.00280362089604619,-0.00334629821003005,-0.143793934673053,0.0620509896957384,0.164798645115943,0.0146515612416715,0.134817824824201,-0.0455931236536392,0.144180078390314,0.255672171280284,0.296594954697098,-0.129581160010508,-0.221330649982932,-0.00861305526369379,-0.0371624244864987,-0.0345192646419948,-0.0393439603815692,0.410067946724712,0.077339805822007,0.390042499317662,0.131765282308546,0.0726405074506534,0.111861436421036,-0.00644053342796062,0.119614758068879,0.272891040803161,-0.0933489181407349,0.146773242483868,-0.212089010309331,0.0233976498074641,-0.137504625500879,-0.300112846783596,-0.448018089177186,-0.494465659082503,-0.0864444903947086,-0.0401344862369612,0.00491508258618243,0.324261267893777,0.535676156713503,-0.210592121037507,0.129900468303418,-4425.86769025542
-0.308060841146979,-1.38882610108543,0.0002635794187808,0.18610887240808,0.0475035458557369,0.0692567026271638,-0.0991711128632376,0.00469127465838303,-0.00727038737209548,-0.14046785239978,0.0624072242253424,0.164236205476807,0.0111338690169509,0.136159754687988,-0.0433224464794084,0.138470787240662,0.245517898483826,0.285362159802829,-0.119857941624728,-0.204459405714471,-0.00168386261210482,-0.0308821190817822,-0.0289357931638571,-0.0421783130073984,0.400792511476094,0.0734078644687734,0.390406398027885,0.136848881168415,0.0660569289375819,0.107452039212981,0.0013657053095153,0.113215918666614,0.280022411681107,-0.0928665905184735,0.144727141837601,-0.22143386768666,0.0343017180123933,-0.145806860570929,-0.308827560914714,-0.464609187630723,-0.468645863092241,-0.0903225897096803,-0.0321066884243597,0.0108673192662971,0.350360906851227,0.534589897084421,-0.223830581853344,0.108969465182948,-4425.19386257176
-0.309527976269638,-1.38875294213653,0.000316158691259165,0.185794648563597,0.0468399356121629,0.0691441329163729,-0.100357077155863,0.0051097740915592,-0.00855317517094628,-0.139500049200222,0.0628961365296332,0.163900418029063,0.0162736546581196,0.130763819292809,-0.0424623411107658,0.136531661526807,0.242921264912943,0.281883328753432,-0.119763038774349,-0.20079862573909,-0.0123199019452603,-0.0312990521949348,-0.0255059280932186,-0.0382649978628778,0.405424531321247,0.0727070696127676,0.391594094039676,0.135972283337924,0.0652948907341354,0.104914590978767,0.00353744567055562,0.110776046230394,0.282247919018401,-0.0920671269489844,0.143939046238113,-0.211675527935712,0.0235799694869137,-0.148075420619595,-0.311465534905258,-0.468070594793675,-0.462444872382745,-0.093956068962403,-0.0285449829672017,-0.0156286417465037,0.351230004688595,0.53807295090961,-0.217246008965485,0.116262788365355,-4425.02106836673
-0.310356633345471,-1.39057296634045,0.000182109378097649,0.18413992009967,0.0480047712189104,0.0675956903406826,-0.10187931454939,0.00609234104961487,-0.00993933497955488,-0.138378657999719,0.0626897915632731,0.163854508266187,0.0154002308859016,0.132056516247381,-0.0416037469515328,0.136448123451264,0.24332509005322,0.2742038863412,-0.113376314872938,-0.193283613853314,-0.0177257086381494,-0.0250040553462786,-0.0289505322524536,-0.0429036526716893,0.403667691739613,0.0717889263038544,0.389799386618863,0.140483111355497,0.0609825619638043,0.101612246847136,0.00688472771667756,0.108303515070118,0.284497701476001,-0.092951754201138,0.143602943226873,-0.215271561348635,0.0267607626235595,-0.151386923286158,-0.308000178684531,-0.460527480474806,-0.468815290245352,-0.0911605976316733,-0.0255590897336717,-0.0305367455829249,0.375582668603317,0.524108163970658,-0.226554787179345,0.114323768816943,-4424.93893644229
-0.315967254736926,-1.391129078318,-0.000303030511513791,0.182377307731979,0.0473410979101413,0.06658084202514,-0.104227367069803,0.00739875048252234,-0.0138083789617401,-0.134983872721606,0.0636379596472183,0.162986090571859,0.0160562120210285,0.128670848613724,-0.039080228095408,0.129048888563901,0.231621712709851,0.266656477298825,-0.108104117197075,-0.179866987031536,-0.0144224988159384,-0.024139179833688,-0.0183079054819706,-0.0395443715082536,0.39913401811582,0.0679947898124838,0.39262939714244,0.141136808793617,0.0573232333006096,0.0980455380475482,0.0134806970381397,0.101610984471089,0.29236492438328,-0.091371959603756,0.141066646078776,-0.214684342418201,0.0279764785353378,-0.15749512335709,-0.322246357471725,-0.484858536057047,-0.432958696705704,-0.0986335814443683,-0.018146093067649,-0.0327052445630143,0.384222144042234,0.536875036362979,-0.228548791096345,0.10046095890493,-4424.6653464729
-0.317675694919795,-1.3920093487784,-0.0004365113346061,0.181815602347486,0.0471976340469083,0.0662374370634045,-0.104980071301347,0.00781811300665375,-0.0149641437736127,-0.133986248123728,0.0639314694396181,0.162731866269532,0.016381017397428,0.127705703156681,-0.0382201196499202,0.126912404111971,0.228295179891989,0.264180373034293,-0.106457784880418,-0.175727462822498,-0.0139212873999397,-0.0236868167542363,-0.0152548791895495,-0.0386847296341663,0.397971780437432,0.0669142775918224,0.39352267969604,0.141503532935259,0.0560947119968762,0.0968779165627573,0.0155302941796204,0.0995974114260101,0.294908755017389,-0.0910373305278683,0.140286821065937,-0.214386520496914,0.0281919450619056,-0.15946271846017,-0.326361569398798,-0.491960453534643,-0.42385406830423,-0.100823345123504,-0.0157988464312507,-0.0345559095803356,0.387772907964708,0.540386411270906,-0.229441377986964,0.09655070741862,-4424.65067800823
-0.317690443369587,-1.39231939179076,-0.000435336883727835,0.181809123363149,0.0472092168267097,0.0662331467957649,-0.104979888091093,0.00782108812349471,-0.0149501528076145,-0.134001884986701,0.0639420792565042,0.162725407931887,0.0164101655468206,0.127749314584815,-0.0381520818097401,0.12689485694612,0.228296370152567,0.264176314883134,-0.106482606453235,-0.175729027039405,-0.0139361167749263,-0.0236658993444437,-0.0152198625226876,-0.0386937658093083,0.398012220045671,0.0669342975799481,0.39358404988134,0.141509696592972,0.0560807156180702,0.0968891944371705,0.0155374259198241,0.0996185459977828,0.294975938003423,-0.0910787310224652,0.14027405645481,-0.214358608237405,0.0282305282228234,-0.159442894381556,-0.326429842119386,-0.492107085602872,-0.424114235534742,-0.100822424142172,-0.0157931158432236,-0.0345526323389465,0.387833322128243,0.540535439227092,-0.229524352717696,0.0965244231285838,-4424.65063002893
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0.0852266667061486,-0.269013333017938,-0.0300534706912004,0.0260012299986556,0.00933984032599256,0.0229057262185961,-0.0496748689329252,-0.0100180486333557,-0.0440491759218276,-0.0881483935518191,0.0660597294336185,0.066573720832821,0.013653333298862,0.0242133333813399,0.0227200001245365,0.0209066667594016,0.0324266665847972,0.029226666665636,0.028053333517164,0.0232533333473839,0.0288000001455657,0.0429866669583135,0.0151466668467037,0.0522666666074656,0.0593066666624509,0.0802806139108725,0.0881572387879715,0.0264472007984296,0.0428290315903723,-0.00308174290694296,0.0392416017712094,0.0755046849371866,0.13858337450074,-0.0191572678158991,0.0741969502996654,-0.0513066665735096,-0.0503466668305919,-0.0582399999257177,-0.077013333211653,-0.0901333332876675,-0.0792533333878964,-0.0813866665703245,-0.106026666762773,-0.0755199999548495,-0.152213333349209,-0.0750933331437409,-0.192853333137464,-0.0837333331583068,-4712.97942839069
-0.0108351707740885,-0.359295728831693,-0.00934375782809632,0.0573895862730529,-0.00825956725320747,0.0464122178182938,-0.140171776786288,0.0233436980227438,-0.0337116228479174,-0.10806733474752,0.0964447961542348,0.131620972108316,-0.0103414441289797,0.0107135817797764,0.00776706060503533,-0.0160023681134182,0.00442862010797653,0.00826202887140434,-0.000110514506325113,-0.0433574271541588,0.0084835994025264,-0.0426744238312313,-0.0483850957163675,-0.0287942411282272,0.0690569183165228,0.109783375929575,0.172889507370497,0.0800159950406441,0.0792947910935206,0.0402390190801299,0.0336045985446601,0.103994604590581,0.217414195790911,-0.0302654544440185,0.124461980496588,-0.064762764487778,-0.0614099247434345,-0.0801343825751453,-0.096168850113077,-0.120195977947774,-0.109650643119408,-0.107753144663926,-0.123841542455468,-0.103463069213051,-0.175367810771495,-0.066956067776533,-0.253807512916377,-0.115006873482178,-4566.16169268332
