"asc_smlr","asc_grtr","b_City_Midwest_smlr","b_City_South_smlr","b_City_Northeast_smlr","b_Age_Millenials_smlr","b_Age_GenX_smlr","b_Age_Older_smlr","b_Inc_Mid_smlr","b_Inc_High_smlr","b_Vpp_Sufficient_smlr","b_Edc_MoreBachelor_smlr","b_Gen_NonFemale_smlr","b_Ngh_NonUrban_smlr","b_Rac_Other_smlr","b_City_Midwest_grtr","b_City_South_grtr","b_City_Northeast_grtr","b_Age_Millenials_grtr","b_Age_GenX_grtr","b_Age_Older_grtr","b_Inc_Mid_grtr","b_Inc_High_grtr","b_Vpp_Sufficient_grtr","b_Edc_MoreBachelor_grtr","b_Gen_NonFemale_grtr","b_Ngh_NonUrban_grtr","b_Rac_Other_grtr","logLike"
-2.03893056793045,-1.69117890387106,-0.301371575542119,-0.0713485012615993,-0.184195690161066,0.0423906486381521,-0.00551675330004403,-0.143023517721128,-0.324994721148738,-0.675212705456607,-0.261102096479637,0.758069059986439,0.371602915614161,-0.380237286339867,-0.428366504572489,-0.497245966480432,-0.163524442769918,-0.101375002134908,-0.345015485451575,-1.15372786132469,-1.98041652798927,0.653152224054277,0.260898398172326,-0.307028517393848,-0.345668227003877,1.31617737733197,-1.01408319986317,-0.284493290946615,-2773.41705110609
-2.18680264095234,-1.60013205566567,-0.0843580801229768,-0.139899418365725,0.0935604946760499,-0.0931074038109011,-0.259739106686753,-0.133403435393161,-0.305873238699847,-0.679896763760145,-0.0331803347530467,0.652769936094292,0.610225181903304,-0.232264455050744,-0.437142706192335,-0.319670918853512,-0.186560100965961,-0.0122433422354815,-0.369742395496178,-1.18242967543918,-2.07853654680192,0.309344227259736,-0.0520092140618743,-0.3096219732371,-0.0860979487258138,1.33433826507462,-0.946175621582299,-0.191092309562062,-2754.27801766146
-2.476134641234,-1.39953861126403,-0.197421733401688,0.153946291004353,0.218830871136828,-0.150101262688543,-0.317174659758772,-0.436324589319525,-0.0299783418651792,-0.445242868633108,0.0290362463183613,0.648014145753338,0.573780607579327,-0.152842469021225,-0.131329851738467,-0.262553809267911,0.172165139096823,0.14253630706096,-0.546642589904179,-1.38728937649605,-2.04019584737632,0.157062566084265,-0.0385940655616368,-0.264033742995369,0.010666416088637,1.22319374749223,-0.965248369422298,-0.180156411302211,-2730.8640235843
-2.59254758758858,-1.39280034118255,-0.199852504619192,0.168934262935292,0.273319753846284,-0.165576636206328,-0.339933187305436,-0.383446990333731,0.109004373016708,-0.260497250082385,0.0671023429594515,0.59414010386945,0.529494240680602,-0.123793809400492,-0.0980769872433954,-0.374542854103717,-0.0575646575339846,-0.0636255158902051,-0.563636701232748,-1.34519950847425,-2.17488494018267,0.341903922262545,0.237468376392055,-0.249311675487341,-0.0309992781453459,1.11137558345607,-0.875187259138752,-0.0911049939672472,-2721.78330245559
-2.64104668744326,-1.44549285324777,-0.0726176374107131,0.0540794351056421,0.233220878224278,-0.0788864254210829,-0.255192061880524,-0.375335824182272,0.0991016488942137,-0.207630489246105,0.070622319254943,0.531137386471229,0.521316475579464,-0.0860778883603646,-0.0162659294064926,-0.439396477807481,0.000205761337624226,-0.0943912220900759,-0.542792832806111,-1.29630166561465,-2.18434896075374,0.361414281940976,0.25670346974059,-0.137718058134349,-0.00164321460640087,1.06206952849916,-0.879129912524858,-0.0913258733064952,-2718.9044865354
-2.73203621855461,-1.54787242917455,-0.109607333788944,0.0880227993524943,0.236184620750758,0.0336454491119409,-0.0992010337882043,-0.222377898896452,0.0856226298512432,-0.170681152375595,0.0765862231532187,0.498117919689602,0.512302841513754,-0.0933335398866644,-0.00445564301137342,-0.350105815180835,0.0199425400953856,-0.0599068759085835,-0.552712909417881,-1.19198339464219,-2.09696115847378,0.334441949435183,0.195779291349068,-0.120567527015552,0.077392055538578,1.03679449220783,-0.796801236772407,-0.095021994498826,-2711.5090770238
-2.7017726595409,-1.5106082372633,-0.0136187042714704,0.134280967774177,0.262974095515829,-0.0126126783121374,-0.117583028155,-0.257634619727468,0.0896724117575361,-0.158628160313032,0.059719772467075,0.52276205497604,0.494032357781137,-0.152312362849059,-0.0297836239764443,-0.434576040339184,0.0216018407705772,-0.0480273907497086,-0.564950976076147,-1.15495783337329,-2.01075597951541,0.31966400177501,0.154053580953813,-0.217203522310565,0.127510901436394,0.975450819307185,-0.805823783116329,-0.0218098417822468,-2709.56161798304
-2.61700672060903,-1.4106514742658,0.0612785295768434,0.21624353502424,0.322269412690705,-0.167648749252069,-0.259022471731851,-0.378858531357648,0.0467445265962297,-0.109518204587217,0.00715653690519183,0.520150508328028,0.52814196978794,-0.190564768379794,0.013351444011957,-0.446726324189825,-0.0285808440730091,-0.132202440597162,-0.57208492773212,-1.10025812651943,-1.87550461629714,0.282316533432199,0.0811333631742508,-0.167188937279524,0.079170314707044,0.957646489635697,-0.786828401886929,-0.102776662625243,-2706.56948665579
-2.49350437312078,-1.45016777516399,-0.0019473900576444,0.163777602165823,0.259826586007926,-0.265467229817801,-0.355279144802852,-0.525956813158179,0.0443342536460841,-0.0785844089858002,0.0454982021704756,0.533462461181584,0.512163346494211,-0.211555009152543,-0.0589753118895547,-0.358287241810239,-0.0129617042589367,-0.0988884731979868,-0.547615213723549,-1.03169612601837,-1.86674699847527,0.293840354334015,0.0618477417464696,-0.10496371120055,0.0912198419368624,0.899492862464242,-0.763970171792733,-0.0833464572095867,-2704.53930022553
-2.48470103079968,-1.48626170484084,-0.0383156022497756,0.10170228843769,0.274068091933136,-0.275126955076906,-0.37027111527708,-0.560769757422196,0.032361866212842,-0.0623319584493415,-0.0382208369899067,0.531540316226536,0.523431363235935,-0.182604385909957,-0.00385383110265577,-0.319265805229077,-0.0143735929325936,-0.0608212637192084,-0.53669555531573,-0.995205242428647,-1.87318379137144,0.298706717943798,0.0620702285972354,-0.160043016133737,0.0813957435561283,0.90374259901901,-0.731521840078847,-0.0513339525099683,-2704.02508370331
-2.6511083760242,-1.65700172267745,-0.0642195533382933,0.146411554532547,0.274576849818328,-0.196821870850119,-0.287399326337295,-0.461774349195577,0.0433672212929829,-0.0443775890091182,-0.00683280385706497,0.57371880007181,0.550680716014086,-0.152432615149594,-0.0199463710091141,-0.362954325270722,0.0499161840703076,-0.0775330657217072,-0.561865427243122,-0.938252620399644,-1.79872919793561,0.341677765419391,0.045077312318959,-0.109594110509318,0.120798229692303,0.95509449507126,-0.603487653959325,-0.0206869971264576,-2701.23687329936
-2.68294977171473,-1.64678699574308,-0.0703091777691946,0.132806410339686,0.273703147297444,-0.129940067657314,-0.218465077823818,-0.391920472258206,0.0489844810713971,-0.0326667893763514,-0.0020787779120915,0.559589049531471,0.544131437811449,-0.1835341548868,-0.0271204529164073,-0.348579475482794,0.0463158585951319,-0.0763348898759172,-0.553447100371109,-0.90270811336272,-1.75858567232739,0.326390793514677,0.0422070967656498,-0.109529758097521,0.117475023796213,0.950981364727343,-0.607086811354896,-0.0396284245727856,-2700.7796570505
-2.65165462343469,-1.65506925977124,-0.07628202034076,0.134390682766865,0.269326809903853,-0.138009219407297,-0.221040395212988,-0.390725312182701,0.0513466339035671,-0.0304672299692603,-0.00175500122355917,0.547620211037873,0.535998407157465,-0.186325361432218,-0.036756538056548,-0.342635505149917,0.0533882342865695,-0.0708528066719258,-0.560502339756058,-0.900932225720013,-1.74242758806068,0.331727040918844,0.0443736905261409,-0.107301007441526,0.123041232557204,0.951930242754813,-0.600186329537542,-0.0453040782177349,-2700.62738782859
-2.66375005268479,-1.65739473569314,-0.0783419442701523,0.137045319345187,0.266487369252975,-0.118201419333352,-0.198548048876061,-0.367522545679842,0.0527735780064637,-0.0280428666897879,0.00045389971538278,0.542072956471172,0.535132454394421,-0.187483021515643,-0.0391477695028377,-0.341789411644107,0.052439408966844,-0.0690017051659426,-0.550355005769099,-0.892651557115683,-1.72453601699652,0.333992138740671,0.0374076905755832,-0.102197007701866,0.11665532583706,0.948574158618534,-0.595797915663934,-0.0436833743235251,-2700.57550943248
-2.65953877827846,-1.65982708962666,-0.0813190877416897,0.136566038014585,0.26461112436552,-0.113661764930087,-0.192696585384344,-0.361406227643378,0.0526849141642733,-0.0272331024271455,4.94716423164894e-05,0.539271085350978,0.53441977585702,-0.191504557464995,-0.0453960987077559,-0.343661843645109,0.0525195634897156,-0.0685208517429334,-0.554717632787372,-0.888702219684469,-1.72164465653797,0.33596305884369,0.0370419537019973,-0.0995194477380953,0.119927395577583,0.953554625634577,-0.596355754659467,-0.0481541248702096,-2700.5415384835
-2.6409026069212,-1.66937313848452,-0.0898733987118596,0.132360939606233,0.260149708901965,-0.101607595766837,-0.182405315703153,-0.345386474361276,0.0525282285534808,-0.0310726574127892,0.000953123833483705,0.529174967817586,0.5294123771286,-0.203838346647825,-0.0556109429931761,-0.346832800197109,0.0557439484347283,-0.0665083663888652,-0.552233144987947,-0.881236921586714,-1.69992542478688,0.334837435666424,0.0365055553811983,-0.0928456384835771,0.11846305867066,0.956814088741747,-0.585602512537119,-0.0512166188486199,-2700.52553420002
-2.65288085375733,-1.66352387189341,-0.0868377740052152,0.1352822408103,0.258925330538472,-0.101194005086567,-0.178017577174837,-0.343711926808138,0.0522140686501118,-0.0278151253345115,-0.000344459358063736,0.534370813177138,0.532282754134699,-0.197556869457946,-0.0559435225583493,-0.344334109740974,0.0540815977982281,-0.0660239520113883,-0.558063942481687,-0.881887522811388,-1.70731364336645,0.340991770616135,0.0363918503301366,-0.094290761995706,0.121217281993576,0.958512379272636,-0.594095656742075,-0.054259145428244,-2700.5210433815
-2.64972240243173,-1.66473497215375,-0.0872008151833238,0.13455339198669,0.260502376188353,-0.103177470217862,-0.181582394032255,-0.347457231358125,0.0524322147402981,-0.028616039193546,6.64754493661483e-05,0.532774287786107,0.531722001653615,-0.198801417255018,-0.0544014203957789,-0.345979171867307,0.0537909138465265,-0.066822132934728,-0.555714772751731,-0.88251299796745,-1.70844804076377,0.337982465037797,0.035861587048804,-0.0945999131843964,0.120265419434164,0.957826590897188,-0.591932750595257,-0.0522530062837679,-2700.51861402167
-2.64954284740673,-1.66495070463825,-0.0872669279387232,0.134402989315505,0.260147197886342,-0.102937726238512,-0.181416332159568,-0.346800890743557,0.052387629793956,-0.0288309809435746,2.65931989296005e-05,0.533067636355334,0.531670158342959,-0.198999876598834,-0.0545841759391835,-0.345556819938338,0.0541489935500215,-0.0666036942917173,-0.555770634723608,-0.882524975998886,-1.70723729961519,0.338223689169441,0.0362722634563624,-0.0944367303327898,0.120214302548906,0.957659902833364,-0.591716187517888,-0.0524503003807047,-2700.51856324845
-2.64955125453576,-1.66487372976718,-0.0872841875149558,0.134451886177948,0.260204606744474,-0.102901925619806,-0.181316324286187,-0.346845658405916,0.0523739562723197,-0.0287718541628289,4.50924386401405e-05,0.532936165940753,0.531663727765927,-0.19895486686609,-0.0546201418189502,-0.345682853335602,0.0540530692056964,-0.0666529569439425,-0.555797082615909,-0.882460973399483,-1.70751860443929,0.33820965834931,0.0361377613229665,-0.0944580224803472,0.120233159162667,0.957750371103278,-0.591775218141753,-0.052443630050847,-2700.51855919958
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5206.32363599817
-1.88106666464591,-1.79786666558357,-0.37973333382979,-0.36533333332045,-0.369599999976345,-0.65866666554939,-0.585066666826606,-0.425066666502971,-0.57973333314294,-0.779733333911281,-0.50560000090627,-1.13706666597864,-0.76906666654395,-1.19306666456396,-0.583466666284949,-0.37973333382979,-0.347733333182987,-0.379200000315905,-0.577066667028703,-0.585066666826606,-0.490666666883044,-0.504533332423307,-0.800533332221676,-0.483199999143835,-1.1546666661161,-0.65386666537961,-1.22506666666595,-0.533866665500682,-4579.23296583873
-2.18566817103351,-1.72571754204459,-0.519418623461622,-0.379208651784905,-0.271696281231189,-0.667163779122003,-0.617989585868882,-0.5630521745706,-0.638858202880127,-0.769452428991321,-0.555165460995234,-0.911342237899542,-0.527329101599542,-1.4581151810073,-0.704484782467922,-0.526016154841583,-0.279831354519344,-0.336469863149842,-0.195917777043278,-0.62701170233059,-0.96071910054292,-0.20160117221834,-0.899788906689523,-0.430891451564682,-1.02846795966262,0.147258447008626,-1.66144657288567,-0.421608505879527,-4377.04049734204
-2.08182378743215,-2.44530663986918,-0.679592866070076,-0.26784360993861,0.101136228580484,-0.433567579434738,-0.48392600245283,-0.696506068288413,-0.538701450325132,-0.514727501669968,-0.467675646872648,-0.0568891180073283,0.290337975203154,-1.63289941791216,-0.723190740400808,-0.94207436297758,-0.243100137128652,-0.443318465219026,-0.0209391097639877,-0.86677304405186,-1.98590431888293,0.0543302270569476,-1.13818382699704,-0.54810737083429,-1.00401987229337,1.25702469120353,-2.57595792013009,-0.520195436710487,-4119.40629324434
-2.9318353266232,-3.2715766412994,-0.708718940077576,-0.0302118530775268,0.175139095258154,-0.731275250527396,-0.720325251579323,-0.805039361343834,-0.45955026477388,-0.662733065395372,-0.427911330589594,0.477313800991342,0.605706590374024,-0.841210750793907,-0.612145462657047,-1.43967226720716,0.157013346092741,-0.585047834833727,-0.849107703222877,-0.716555831083677,-3.54466576581983,0.165534916572834,-0.447013360869899,-0.546685787437801,-0.0148448386112818,2.3905821996824,-2.36832373946965,-0.581922001527223,-3927.09007745416
