"","asc_smlr","asc_grtr","b_FA1A_smlr","b_FA2A_smlr","b_FA3A_smlr","b_FA4A_smlr","b_FA5A_smlr","b_FA6A_smlr","b_FA1H_smlr","b_FA2H_smlr","b_FA3H_smlr","b_FA4H_smlr","b_City_Midwest_smlr","b_City_Northeast_smlr","b_City_South_smlr","b_City_West_smlr","b_FA1A_grtr","b_FA2A_grtr","b_FA3A_grtr","b_FA4A_grtr","b_FA5A_grtr","b_FA6A_grtr","b_FA1H_grtr","b_FA2H_grtr","b_FA3H_grtr","b_FA4H_grtr","b_City_Midwest_grtr","b_City_Northeast_grtr","b_City_South_grtr","b_City_West_grtr"
"b_FA5A_grtr",0.00800310496313961,0.00822533814558426,7.70087942954503e-05,2.91112724207733e-05,-0.00014228201851213,3.38739773510043e-05,0.000314999020949091,-3.35613589589493e-05,5.21332102110684e-05,-7.20318999906151e-06,-2.86690075482389e-05,-1.68743269822849e-05,-0.00810789080907786,-0.00798735716192499,-0.0080038744026308,-0.00809615029139618,0.000311808127867836,0.000362299542305563,-0.00160887838708923,0.000138430559753166,0.00283426337968952,-0.000445627678670042,0.000549141170947686,-0.000152972087333246,-0.000380926949623599,-0.000210351117228103,-0.00957624161135272,-0.00832282498205329,-0.00878567795231262,-0.00950093187846119
"b_FA6A_grtr",-0.00179196520932341,-0.00505217909184054,-1.78684881536911e-05,-5.19918093428254e-05,0.000148429159938698,-2.31989985093524e-05,-3.3038666743473e-05,0.000354311043977178,-2.06041703921218e-05,-9.43395559985821e-05,-9.41131168541065e-06,-2.64184956109587e-06,0.00175176388252936,0.00181789014831981,0.0018492113766627,0.00176932963169836,-0.00049208434321986,-0.000238031191054123,0.00123230833373037,-0.000581855857204579,-0.00044562767867005,0.00292996386617147,0.000147516348644118,-0.000839376385147087,0.000139244354165988,-0.000134093979939186,0.00513295172437582,0.00509882431086621,0.00488958179661432,0.00461010385550736
"b_FA1H_grtr",-0.015824664164807,-0.0250532784575675,-3.92829679619242e-05,-1.28236779965694e-05,-2.18114941991131e-05,-1.20593403923524e-05,6.51309087216126e-05,-1.42853770205876e-05,0.00046016836755892,-0.000192395005698865,-5.08221937191185e-05,2.90907232569584e-05,0.015884524232905,0.0158104047817529,0.0159132878069486,0.0158065771045351,-5.59729283299455e-05,-0.000137683931719629,-0.000156889524743518,-0.000564730834122399,0.000549141170947669,0.000147516348644112,0.00555382920816552,-0.00236999125459038,-0.000125299574014758,-0.000134019727923352,0.0255003979900865,0.0237653431798819,0.0255712175399449,0.025018848128197
"b_FA2H_grtr",0.007408504572617,0.00861382381300756,-8.0803890347625e-05,-2.91436737579379e-05,5.16213439244285e-06,-4.36910094887642e-06,-1.09868653861715e-06,-9.07156341304643e-05,-0.000208472187826467,0.000505126262748776,0.000105490536583301,-2.7211421503126e-05,-0.00740665714306579,-0.00745257729592518,-0.00746923158077732,-0.00742721140045082,-0.000595725701116031,-0.00128152814993063,9.48989323961219e-05,0.000231009535876437,-0.000152972087333245,-0.000839376385147082,-0.00236999125459036,0.00445921480446029,0.000457484642850089,-0.000511739487907387,-0.0102216327057078,-0.00965481693419154,-0.0100448523726889,-0.00999972643694261
"b_FA3H_grtr",0.000754011761515823,-0.000433931473464145,-1.2182738252937e-05,-2.59920867248876e-05,4.28924846153486e-05,-3.41165439716454e-05,-3.27344094805494e-05,-1.17853795806694e-05,-3.2702012700886e-05,0.000104120565059076,0.000339253883076142,-8.50912733589567e-05,-0.000754857470803584,-0.000776696190046192,-0.000769304761305014,-0.000729234089300989,-0.000483103337070321,-0.000109452379635506,0.000553029120730341,-1.64683684700722e-06,-0.000380926949623597,0.000139244354165988,-0.000125299574014763,0.00045748464285009,0.00262291632794026,-0.000913771085360192,0.000921094309405753,0.0013128670491003,0.00117928533016768,0.00106939142025531
"b_FA4H_grtr",0.0021067683921632,0.00577530143481816,2.56083687972776e-06,-8.20534958501876e-06,-4.32036719746997e-05,5.23530439764172e-05,-1.35938296947087e-05,-1.49902076582052e-06,1.91966297833051e-05,-2.1239907095091e-05,-8.38073012655505e-05,0.000238195547325076,-0.00206552811578548,-0.00214170564400745,-0.00211275199919115,-0.00211137964595192,0.000332374817207951,-0.000445022630653444,-0.000720808168790603,0.000131446104377431,-0.000210351117228102,-0.000134093979939182,-0.000134019727923341,-0.000511739487907388,-0.000913771085360193,0.00276994826522888,-0.00566282461504062,-0.00572849592847597,-0.00548776950884479,-0.00575246637847057
"b_City_Midwest_grtr",158.407673383569,98.1484160088215,-0.0133561457448294,0.0107886493145177,-0.0150572002486645,-0.0014981131378965,-0.0060605309184009,-0.0134226597290671,-0.00606886034945625,0.00523280133601044,-0.0214000639077218,0.00125465732661571,-158.402956154206,-158.401932083874,-158.410542821552,-158.400876547722,-0.00697761151469426,-0.000183947650294661,0.00228584707161525,-0.00557881688756132,-0.00957622273522753,0.00513295287538044,0.0255003703016479,-0.0102216251149713,0.000921092393935002,-0.00566281508780878,-98.1265303339478,-98.1542208120777,-98.1478893962634,-98.1414454545268
"b_City_Northeast_grtr",186.092200291109,93.2082302313259,-0.0133699171701532,0.0109156189286777,-0.0149854826154897,-0.00166323828405182,-0.00591226341883869,-0.0133561649166921,-0.00612436787594067,0.00527286783311027,-0.0214548747729982,0.00119752893953028,-186.089101613889,-186.084673378231,-186.095151890378,-186.085520901089,-0.00701600373757082,-0.000844093519023362,0.00327146473322351,-0.00606193176979974,-0.00832281550225643,0.00509883002801583,0.0237653438809218,-0.00965481459607099,0.00131286270162992,-0.00572849480132808,-93.2042859076045,-93.199817864345,-93.2073183005358,-93.2011091912892
"b_City_South_grtr",179.996730978314,97.984415059956,-0.0132992674375566,0.0108833699408474,-0.0150128715693313,-0.00163427459377108,-0.00594617449614244,-0.0133062557107199,-0.0060814229847802,0.00526001193042842,-0.0214178327657382,0.00122906319648507,-179.993566763806,-179.990998479228,-179.997728513197,-179.990020483902,-0.00681301661191225,-0.00073914733995792,0.00273119035695998,-0.00604108694864862,-0.00878566818718689,0.00488958716087901,0.0255712086570166,-0.0100448458220013,0.00117928188493845,-0.00548776656210419,-97.9805305144484,-97.9898943042775,-97.9697697823197,-97.9774803677599
"b_City_West_grtr",196.389012089005,108.245393536116,-0.0134145806789877,0.0108941011897581,-0.0150751198325448,-0.00161167707346051,-0.00604498286346566,-0.0134060769813586,-0.00613077309664441,0.00527178666619223,-0.0213894209889113,0.00121687096415249,-196.385797230547,-196.383244991202,-196.391893971643,-196.381302340319,-0.00696303717137152,0.000549095386216392,0.00243620022794651,-0.00632297976351169,-0.0095009329828811,0.00461011465723657,0.0250188657434692,-0.00999973109902286,0.00106938778304965,-0.00575246950293061,-108.241530889095,-108.251129502962,-108.244924680119,-108.231466846744
