"b_asc_same","b_City_Midwest_same","b_City_South_same","b_City_Northeast_same","b_Age_GenZ_same","b_Age_Millenials_same","b_Age_Older_same","b_Inc_Mid_same","b_Inc_High_same","b_Hel_same","b_Vdc_same","b_Edc_MoreBachelor_same","b_Gen_NonMale_same","b_Chl_Yes_same","b_Ngh_NonUrban_same","b_asc_more","b_City_Midwest_more","b_City_South_more","b_City_Northeast_more","b_Age_GenZ_more","b_Age_Millenials_more","b_Age_Older_more","b_Inc_Mid_more","b_Inc_High_more","b_Hel_more","b_Vdc_more","b_Edc_MoreBachelor_more","b_Gen_NonMale_more","b_Chl_Yes_more","b_Ngh_NonUrban_more","d_A01_1_FL4","d_A01_2_FL5","d_A01_3_FL3","d_A01_4_FL2","d_A01_6_FL3","d_A02_1_FL1","d_A02_3_FL2","d_A03_1_FL5","d_A03_2_FL5","d_A03_3_FL3","d_A03_4_FL2","d_A03_5_FL5","d_A04_1_FL2","d_A04_2_FL5","d_A04_4_FL4","d_A04_5_FL4","d_A05_1_FL5","d_A05_3_FL4","d_A05_4_FL1","d_A05_5_FL4","sigma_A01_1_FL4","sigma_A01_2_FL5","sigma_A01_3_FL3","sigma_A01_4_FL2","sigma_A01_6_FL3","sigma_A02_1_FL1","sigma_A02_3_FL2","sigma_A03_1_FL5","sigma_A03_2_FL5","sigma_A03_3_FL3","sigma_A03_4_FL2","sigma_A03_5_FL5","sigma_A04_1_FL2","sigma_A04_2_FL5","sigma_A04_4_FL4","sigma_A04_5_FL4","sigma_A05_1_FL5","sigma_A05_3_FL4","sigma_A05_4_FL1","sigma_A05_5_FL4","lambda1_same","lambda1_more","lambda2_same","lambda2_more","lambda3_same","lambda3_more","lambda4_same","lambda4_more","lambda5_same","lambda5_more","logLike"
0.369932995365875,-0.2614077610144,-0.226178325302913,-0.259529501379808,0.398479451875755,-0.0797459063926291,-0.285061477201125,0.0677643336137358,-0.0132205816482783,-0.00528809964927853,0.00878410484883574,-0.240453141343878,0.285584525869643,-0.0573444023784127,-0.0360228104862596,0.738642004099243,-0.324275940186841,-0.066301483188159,-0.384098879361264,0.874338273100924,0.226271718882562,-0.0965060497600415,-0.648057712999384,-0.975282493437545,-0.296954365853863,0.12285173851011,-0.511460297747111,0.158430389807331,0.672356960551555,-0.521069119261924,0.440592781772196,0.460820391521674,0.598427904903611,0.522876599449368,0.58320407519104,0.808632268306697,0.71229981630987,0.3964405408549,0.362115491038103,0.43620691357564,0.370550818717584,0.399921476878167,0.553907194244121,0.411316220686033,0.588350965383143,0.405946118854292,0.488133673646208,0.420865177116633,0.817425169510008,0.539531428222071,0.903242444884548,0.907122601526477,0.821335725777664,0.86148224262722,0.822757972199666,0.609516906727879,0.740733667091963,0.916737398917282,0.936256617200059,0.893705407438007,0.934340813431599,0.931368800048827,0.863514852582101,0.915574560260123,0.815851596618352,0.919683236833411,0.895616302929763,0.912045122639865,0.608712687168514,0.859004099902039,-0.0888420119277006,0.262980988669582,0.0494022352213916,0.239628106013428,-0.0863858732861914,-0.277970861326877,-0.208505913105146,-0.111041431942855,0.219706336000302,0.453020202589744,-60751.6477241819
0.367548230644326,-0.235706237486865,-0.199953542605182,-0.245102852704277,0.356044877420631,-0.0739896953389528,-0.297994742387403,0.0969489278394601,0.0139589140846672,-0.0156998140740859,0.00125180481341396,-0.255639044016983,0.297519494924881,-0.0639727060955109,-0.038618974293797,0.721711616864153,-0.311474872840702,-0.0572165790544553,-0.359004956630349,0.861623713399866,0.23719038782358,-0.103052446719158,-0.633210119742533,-0.999385092487502,-0.292495148093063,0.113353754188094,-0.496899203585948,0.145232187972118,0.669385370272516,-0.510565109484533,0.438944882940825,0.44872209138786,0.601222852643905,0.521372176067028,0.57936284365231,0.808097634922747,0.709141237729475,0.398923327066199,0.366249190841271,0.434697176881914,0.37190488030107,0.404310203967407,0.54968577649249,0.401039401057382,0.584927810531453,0.414520729812086,0.488012349596688,0.416021641847116,0.815360716093985,0.531962289131884,0.905557665623476,0.911778240246046,0.819548028144351,0.86233483685517,0.824049964282235,0.609177130658265,0.741933951851694,0.913877262986645,0.935940803424473,0.893639963695361,0.933746584701734,0.930311024741717,0.86440132267124,0.918062222733374,0.817484060631634,0.916100663904664,0.894085305433006,0.912416286100998,0.608785592295139,0.860830020994875,-0.078883376831876,0.268003568378955,0.05049341129244,0.22984714693706,-0.0897581135918223,-0.29292200320473,-0.200756143571855,-0.096029199214494,0.200822732906836,0.450679879988301,-60750.2793459207
0.365903144331848,-0.230175938756821,-0.194741610342627,-0.241466402047049,0.346528385810583,-0.0725611489420269,-0.300360871408912,0.103494743538343,0.0202054778941313,-0.0176862679972076,-2.45404917173407e-05,-0.257785025036383,0.298946159095814,-0.0657322845787423,-0.0385607929476244,0.719196910427863,-0.307923407129376,-0.0544721211642059,-0.353317957504893,0.8594269344989,0.239104180115894,-0.103773751110068,-0.629549133250111,-1.00340535475722,-0.291979771140252,0.112698964993394,-0.495032201909689,0.142601620138542,0.668174944671194,-0.508785355625424,0.438098142706665,0.447916171940582,0.601137942181335,0.521280715185053,0.579143130524135,0.808089806808065,0.708619050941277,0.398418398165934,0.364545549268148,0.434595531887718,0.372237762363113,0.403960033037349,0.548378060391708,0.400934309492204,0.582810498017933,0.415626310177165,0.489565533454618,0.416659903369512,0.814935043581751,0.531638698376529,0.900417063473037,0.910075710937484,0.819508230255874,0.860894528401962,0.824459251901283,0.608944601910248,0.74201465429903,0.916976969181595,0.934119145740237,0.894747837480241,0.934064844888554,0.929166104556445,0.864808139988653,0.918834318104457,0.817646712113296,0.918547793444032,0.896038646970406,0.913251632134716,0.60881298199436,0.861536412448633,-0.0784284577710724,0.268978063753621,0.049389376601796,0.22764621226611,-0.0903584222398905,-0.296064822420542,-0.19809298477709,-0.0940986137905166,0.197508314026153,0.449615077430976,-60750.0528033298
0.354521608275794,-0.211830414950885,-0.179763610867122,-0.226781665877197,0.313144272131394,-0.0674641336133802,-0.306456376138687,0.126979848919351,0.0419045955328674,-0.0226352968742146,-0.00228363916027173,-0.260440127727759,0.297978210503053,-0.0733370436348481,-0.0355148207392864,0.715566291201954,-0.292302974794829,-0.0414078797042454,-0.33321037052917,0.854279352507071,0.24324247162587,-0.103010699083103,-0.615878322036586,-1.01076073510416,-0.293405693797588,0.116881380297862,-0.494977070070302,0.134791680797167,0.661406669114806,-0.505490086386911,0.442178011618756,0.458516942948276,0.597578254430465,0.523836224245433,0.58072418446371,0.808030551805963,0.708066017914606,0.387668716523325,0.35219575246643,0.433408872313926,0.371726521573622,0.398288806248286,0.544365207343837,0.410080184028781,0.575346246199383,0.408732927879616,0.493369809722106,0.422268558246862,0.813398437789184,0.534623366779368,0.90152733078167,0.906356215755862,0.820781935449486,0.860538915608454,0.823782442275984,0.608512023942332,0.742260796166908,0.919233543019779,0.9382942754226,0.894900949978039,0.934173939968103,0.931467868918483,0.865877786038301,0.915124266252311,0.82094227623002,0.918923042646934,0.893437120454346,0.911723087207497,0.60912119050642,0.860285939999627,-0.084592958714852,0.271536876883787,0.0396662974880812,0.220122301894932,-0.0923352575700887,-0.305341974333042,-0.185004627860673,-0.0935954127047813,0.191350904806497,0.443085445587893,-60749.3008103113
0.334670467545271,-0.19342107662174,-0.167737213383727,-0.209487053466605,0.278627776753069,-0.0647318242840428,-0.311665705086184,0.153857988582801,0.0610616465646364,-0.0271123775568132,-0.00174323448493251,-0.263056229249106,0.290766442900192,-0.0833722053040127,-0.0307392896138393,0.713168141696205,-0.272894720916677,-0.0241801320717139,-0.312223003789458,0.849261956068852,0.245015087173476,-0.0999168344690298,-0.60310278109123,-1.01146179080829,-0.300710747868602,0.123019520690641,-0.501961138877604,0.126542559066072,0.651242408925281,-0.506758891014421,0.434364303060751,0.467956018153023,0.599586195004916,0.519002598162279,0.575605038709235,0.808006571283909,0.707870874797885,0.379363102175118,0.346867712027651,0.433569012900577,0.37046410082339,0.389521906086775,0.552047365292504,0.421009606217696,0.586573742264491,0.412218878308079,0.490342028394295,0.415243532757237,0.815788882366876,0.532261679694524,0.903218431124454,0.902338273992982,0.819860269850416,0.862322223044675,0.826079186752246,0.609912811871843,0.742793030866675,0.92228930919905,0.940077996921712,0.895135936130966,0.93477166162284,0.933851379903541,0.863158664622308,0.911534784727222,0.816930092721569,0.91873086524949,0.894303201370277,0.913620449903086,0.60739444193382,0.861026176348029,-0.0942096495817689,0.272221416995043,0.0260985381367602,0.213118039472908,-0.0966507273836045,-0.309865427333767,-0.172238913152091,-0.0957004062267974,0.192919415843056,0.43243343930375,-60748.6569978197
0.254179396959487,-0.143737353642974,-0.147585136200882,-0.149597885456926,0.19138162105289,-0.0716885310130419,-0.318067708833159,0.244967405119075,0.103241395491016,-0.0164889191969421,0.0237674477616951,-0.266087490145762,0.251503832697826,-0.113101141714148,-0.00161884469430242,0.722904729383656,-0.201965557931635,0.0439718596114049,-0.251682801224863,0.831818948214065,0.248060903435702,-0.0811997924121463,-0.572655893533413,-0.969167698126937,-0.315517572544563,0.149883370423775,-0.542459068350406,0.106578879687708,0.619712961551284,-0.528551208093313,0.445539079565532,0.44984092716472,0.598419166308529,0.519444408900988,0.578909285135213,0.806118436214769,0.706546049753308,0.386990084742097,0.36575214428185,0.433047739346307,0.371316843476058,0.39548514426311,0.547804732279107,0.399037760116643,0.573004196163363,0.406801372253926,0.475243242273682,0.405299577543364,0.810543621366075,0.524593195873099,0.89916453993434,0.908042025745604,0.819922302112443,0.861769138764047,0.824620662771009,0.609055295686661,0.742916947281889,0.918413836142665,0.934511638159208,0.895731959591418,0.934257981485441,0.930526420537225,0.863529430832251,0.917155797735008,0.821370440505786,0.918584449600308,0.89784594513455,0.915240412148303,0.60872097185602,0.86237543366346,-0.119341837110954,0.265603212043486,-0.0180312280186379,0.203681223704013,-0.117417051136502,-0.291385620144156,-0.164933321496447,-0.0916300417110033,0.224565088360804,0.399166303524321,-60748.1245164763
0.233868297878922,-0.134015839831223,-0.14359536978131,-0.13635646266168,0.177185138805047,-0.0765228349747145,-0.317788709431614,0.263190704259154,0.113769806104259,-0.0134269842085693,0.0263753643995811,-0.266887102153595,0.243235992159406,-0.118038264973251,0.00553799600105326,0.724752686167599,-0.184847320630932,0.059500982426911,-0.239198158829017,0.826068681938938,0.247900417097379,-0.0764547234204986,-0.565578570368752,-0.955331430011827,-0.316807994404877,0.151494619839164,-0.556294699665512,0.100843005148253,0.612262614790945,-0.536455577732785,0.436249503223726,0.440499448426711,0.59801863383592,0.517628820847315,0.579577515749175,0.8066268718821,0.705073155315076,0.39282347705002,0.358434624434638,0.433214923389584,0.370611262737253,0.397060789311,0.545617924904596,0.394509993849289,0.576352036219406,0.40640516734883,0.482780126307045,0.414182054091378,0.811689097381031,0.527325708276674,0.901852499432487,0.91090097823151,0.820153817463689,0.862333859681146,0.824358143717226,0.609361835909548,0.743398074310277,0.916732255755939,0.935690097957909,0.895893766835275,0.934361297669545,0.929915041850527,0.864022664565272,0.918529447683739,0.820642931957906,0.918982295675605,0.894955672381442,0.913477678756051,0.60810513617029,0.861572412882451,-0.12062078657989,0.26228590073813,-0.0208643438522859,0.201713758746784,-0.117450300310514,-0.286314190082282,-0.167184683723726,-0.0894625911722958,0.227868726512077,0.400630044079941,-60747.8128152424
0.163496837009821,-0.107414867074832,-0.12763184200861,-0.0956316957652686,0.158556347254788,-0.101880434560532,-0.309773092983311,0.309837525357046,0.160980663388963,0.00175841754289858,0.0158045427008826,-0.26850384274018,0.227816364368185,-0.122298861045432,0.0307144911504269,0.730884902288109,-0.1233639968945,0.109068051089099,-0.2017575806876,0.797342890440752,0.244784961483358,-0.0587503584966157,-0.534993376808968,-0.891704524410327,-0.304772033868192,0.13726528290867,-0.6192063280028,0.0754795484287344,0.58990891681263,-0.571450954550027,0.44458106464649,0.444154964808141,0.598196154296841,0.514927477108337,0.577611691046714,0.805576158904718,0.703971382837945,0.384838386055153,0.35616475171267,0.431730213589682,0.369677108984922,0.393206440421625,0.550093902734255,0.395407959385345,0.577564677303874,0.403070562826842,0.487342321834326,0.402912514731006,0.810127171400983,0.529382540762379,0.900094467325053,0.909220796780327,0.81985450090083,0.863724674340502,0.825500585490473,0.610406442022805,0.744473094253061,0.919326861738778,0.936684558415821,0.896924008822462,0.934860784389385,0.930888863681434,0.862319185195542,0.918094153500185,0.820566646010523,0.920185308442538,0.893397448256773,0.916531817797885,0.608402019342337,0.861050765483312,-0.107015071125828,0.248225124120662,0.005096003517191,0.195935879799118,-0.0935543515463872,-0.270065975312124,-0.189993522114047,-0.0793097671816773,0.215298962638223,0.448678259481308,-60747.1200052063
0.148736969032978,-0.101654721962818,-0.122221688014119,-0.0887522699220117,0.160464380160949,-0.103713325811047,-0.308949028311015,0.318063087621858,0.17281566683917,0.00462624473618155,0.0130565912744909,-0.270571481032534,0.229751970886143,-0.121017994764095,0.0331517240626815,0.732305566002199,-0.109806040710247,0.118205547808234,-0.193450793808758,0.789158030825736,0.242720213104884,-0.0542710731485968,-0.524822501325814,-0.87523101006165,-0.301764198311873,0.132906944661826,-0.633373714865661,0.0691196686094436,0.586698149031819,-0.577480145057248,0.437605905202529,0.447842919373043,0.59763003689044,0.518490827835491,0.578294237343025,0.804791644074549,0.704346726933044,0.385924355865643,0.358480446689644,0.432620156627222,0.370073278219559,0.39297890832076,0.545437642769351,0.39993544525542,0.575206374245859,0.404175769768647,0.476731196883629,0.408684489189402,0.810399845304386,0.523225300192118,0.901450599050331,0.907810654273856,0.819987329239142,0.862560031642414,0.825205055569246,0.611058765170183,0.744250191515818,0.919097443679366,0.936242870641911,0.896652068513718,0.934760151028776,0.930753857096877,0.863816850841559,0.916787409487743,0.821256592855536,0.919429116143115,0.896732626830648,0.914945057798252,0.607597751179112,0.862755192619676,-0.105012999613036,0.247566275504817,0.00895102049694434,0.196348430142835,-0.089751029231578,-0.266924846686066,-0.193535997482348,-0.07976044463024,0.215674826006547,0.458146931085434,-60746.9243112974
0.11237883360984,-0.0862499834740365,-0.0993474118012154,-0.0824212807383431,0.193977044667089,-0.0871986221912051,-0.312353234022291,0.331073168939707,0.207613133838171,0.00497642127366538,0.00588909110894853,-0.287486204525112,0.258886228830904,-0.109154580068456,0.0202981315182144,0.733836380116793,-0.0762083453090038,0.131828254338283,-0.171551254295022,0.759657432765625,0.229606954494974,-0.0409817042505907,-0.480782073427357,-0.822734182630142,-0.299925862622742,0.11906220217449,-0.67158488459776,0.0506059003038749,0.586523083380519,-0.583735663660829,0.438637298775342,0.444204135777101,0.599061745629138,0.514154270747713,0.578221509924722,0.804775759110557,0.703960283381593,0.387305541056541,0.35390780339856,0.433749464332091,0.368615607211785,0.397038186927631,0.548580428177746,0.399266014031567,0.571049234983543,0.403925809800538,0.475077806737851,0.406610197106417,0.809787496083812,0.524704137865841,0.901241538746134,0.908542081373328,0.819325730842706,0.864143325363741,0.825461739891506,0.61095770934826,0.744252781040546,0.918747632313769,0.936954623172296,0.896834477549835,0.934987642344689,0.92954545761182,0.862185202350232,0.916995088848491,0.823197396110174,0.919389658226815,0.896737797409228,0.915338315811352,0.607612183887117,0.862253961155181,-0.107162173734735,0.257498888016443,0.00571195736032582,0.202594754985921,-0.0916812672134132,-0.262840281560402,-0.193230436065614,-0.0984178614200904,0.236609431523119,0.470649962899811,-60746.3025730483
0.10233773473105,-0.0798586754313063,-0.0912437855963092,-0.0809417580573919,0.208725717482489,-0.0790338713087437,-0.310990976083808,0.337661976841414,0.220914456749808,0.00613987939734824,0.00659913264080501,-0.29242786698772,0.267812188753417,-0.104406448621554,0.0153361635571628,0.735138563008989,-0.0658371335329032,0.135733080597295,-0.164314023940097,0.750178862300535,0.226710807802437,-0.0380424982772656,-0.462542467436703,-0.803166176097074,-0.298355395543107,0.119974296616248,-0.684305093815959,0.0492977857488494,0.589119536069775,-0.58399277685622,0.43871446221067,0.444258525471149,0.59683431475514,0.517840462567785,0.57898680099087,0.804521356483212,0.703634160052052,0.384918327194974,0.359925685870972,0.431309503089732,0.370436064075449,0.389283788449416,0.544786471419103,0.394955239975652,0.578182852382702,0.401909467886639,0.481091162247073,0.407324419677394,0.809433224559849,0.521699307728708,0.901198087742025,0.908445451513041,0.820019943506223,0.86310477221481,0.824896970054931,0.611100376689411,0.744567662733374,0.919218817183281,0.935774041021891,0.897505288567937,0.934617443299741,0.931112735753347,0.863479824025164,0.917993940849952,0.820567676781165,0.920008366096202,0.89453971979324,0.915337393680938,0.607684874979267,0.863232780244339,-0.107754174763546,0.260751834347007,0.00524943970179045,0.203468794194683,-0.094107065777204,-0.262515816523105,-0.19461507541401,-0.102845581293009,0.239743135491092,0.473614773525915,-60746.1329812106
0.0840547075444795,-0.0637983253472744,-0.0797194123073265,-0.0828048728618414,0.250229166610267,-0.0586458030912061,-0.294405415576504,0.36177215464277,0.244421824526332,-0.00422328935556055,0.0167205036439354,-0.306126213573934,0.266711017931983,-0.0980669898834459,-0.00215683065047629,0.72422834560669,-0.0558959127577837,0.136543524824053,-0.156635418337126,0.736806878126644,0.223818996283097,-0.0445193951249823,-0.419413760855091,-0.767162022985603,-0.31526688730985,0.133487718081158,-0.719750117792272,0.0700581012398826,0.596317812148677,-0.584463734096713,0.438404347509852,0.444863397404228,0.598086214302776,0.518424372719648,0.577481981096859,0.804204739167517,0.70315597703769,0.38888006543701,0.358307607311514,0.430817890598865,0.374328474829986,0.383185441511409,0.543799180288887,0.397066575439896,0.575309818698568,0.402121752784947,0.4803134337323,0.406035916138431,0.809234353481368,0.523911413311698,0.901554035908923,0.907977726534392,0.819289608478839,0.863296470506217,0.825725591520597,0.611588112461936,0.745078170742603,0.918835788891837,0.936372260109865,0.898106404335823,0.933977503780888,0.932279689418004,0.863632616904484,0.917535806211038,0.821957865151937,0.92000223479789,0.894374052663039,0.915737479273617,0.607601127355048,0.862556885628971,-0.102167616679184,0.257991889308838,0.0125251567101839,0.193005540662625,-0.108461748877922,-0.269698717060526,-0.208372941784349,-0.0998039158239669,0.225217269024096,0.468579434857563,-60745.6235930625
0.0760979765498403,-0.0544655772004326,-0.0742349432582043,-0.0836051545166752,0.275653651675971,-0.0462149931059542,-0.281298761289733,0.379189478949719,0.258854508202967,-0.00548808585459908,0.0221431218507888,-0.31261109592975,0.266106188742792,-0.0945040489655846,-0.00970611594281703,0.719488992023987,-0.0517233607390013,0.137201362649078,-0.153029082425286,0.731612389767951,0.225532543028267,-0.0501340229983962,-0.392403505959508,-0.74448484224877,-0.318068481799213,0.141780595667743,-0.737577157771112,0.0855816918812601,0.602880007782471,-0.584089863834513,0.438091765547815,0.444646266975482,0.596902043033819,0.516179841754485,0.580355017084909,0.804288939604725,0.703598457117589,0.380694811849638,0.356431542623366,0.43301667198595,0.367195257142841,0.39465784957931,0.547251546368414,0.397908312386304,0.578692457621664,0.40241620349727,0.479423461321136,0.408298996675079,0.809584832792114,0.520125962738221,0.901668158478912,0.907751744850274,0.819908198414251,0.864003856377334,0.824722395700908,0.611892406899261,0.744618532295489,0.920841990082659,0.936773929383516,0.897797668131381,0.935329622484719,0.929741372584204,0.861800640374931,0.917173961632822,0.821051282748838,0.91990454108273,0.894430466316966,0.915338448540967,0.607376245507311,0.86385990440829,-0.0999597179589085,0.258197819788845,0.0148555896771683,0.188530699553229,-0.114239469890121,-0.275111710707684,-0.214331571438962,-0.0949003665396068,0.21599762746136,0.463728883425131,-60745.4113694054
0.0645177647212266,-0.0488471603175453,-0.0786332462660561,-0.0854553151963199,0.308398143507654,-0.0360193883079966,-0.253342281977214,0.411942063871417,0.270139914048484,-0.000875470960366732,0.0110835474208947,-0.325617871834426,0.263863153507677,-0.0964045643034987,-0.0118121240912814,0.703178432912479,-0.0577631711797326,0.135119219747257,-0.157770179545865,0.739686770227882,0.235823714309421,-0.0665737863089111,-0.359621929265156,-0.718168253142029,-0.308561465447837,0.123515967247388,-0.75600368190079,0.106143223155825,0.608303799984325,-0.59153889386076,0.438665119777323,0.445277365680997,0.59842737127988,0.516536033885989,0.580730470380333,0.804302689682219,0.703646554883842,0.381891035636393,0.354269267732111,0.433304516919218,0.367889590690077,0.391730831506119,0.547509891550486,0.399452426431149,0.578667079372476,0.402655456387109,0.479714487490725,0.407650779689326,0.809568242714178,0.520485853360043,0.901732460819931,0.907164087665552,0.819139810242453,0.864345781186642,0.824765688004556,0.612144406443638,0.744793417984759,0.921093600620863,0.937506829830579,0.898315215371717,0.935176471528831,0.930272542648027,0.861308277149051,0.916762190382741,0.821571009826773,0.919938662641017,0.893805272664166,0.915673163193676,0.607317713169006,0.863832293160672,-0.0999505966661056,0.265302563735683,0.00449009192052553,0.193933104824026,-0.106093288263023,-0.285238728790112,-0.202688900034582,-0.0793581154296353,0.212870345505156,0.44581898409547,-60744.8942053687
0.0595713041201649,-0.0505920724759666,-0.0813046280538573,-0.0869920657704167,0.312540449300663,-0.0346112102614593,-0.249272939549977,0.415712165643599,0.273359057130411,-0.00223884159212094,0.0101281620403647,-0.329071998186785,0.264129782599827,-0.0964933779060225,-0.0121522680411832,0.697298686575288,-0.0606895784731717,0.133217091886518,-0.160326440937661,0.74529964275576,0.237252353977343,-0.0696646316943064,-0.35392737292591,-0.715252292364076,-0.309736908123225,0.121347248164303,-0.757888462391171,0.106191657727135,0.60622302669147,-0.593424356210218,0.437629592743566,0.445413690001358,0.596815499403599,0.515332003753502,0.582023824639415,0.804254658192844,0.702912684617557,0.377983082070037,0.356743120824091,0.432798543316148,0.370886372063944,0.392959916790382,0.548001390787631,0.398838202641621,0.578078423088334,0.401981676523874,0.480649495554374,0.409298433793019,0.809789653370332,0.5202638735442,0.902049490017188,0.907116727868648,0.819807274504865,0.864951294905587,0.824198083432713,0.612325014431874,0.74528780841733,0.922092597722286,0.937156598790174,0.89856227844502,0.934707950291422,0.930057398293111,0.861115662260873,0.917008839133083,0.821912594315059,0.920145588717252,0.893477281703921,0.915393352152811,0.607133367825223,0.86397705151954,-0.0980870242660197,0.266492566187495,0.00409917634865911,0.193870872900196,-0.106995317122771,-0.283664682439372,-0.198267275359894,-0.0773281282023437,0.212837619896146,0.44493789851665,-60744.7744138884
0.0168952092246903,-0.0797910233027195,-0.110777611029904,-0.105060463420754,0.339099955090996,-0.0161096362402913,-0.216737815700397,0.442501425140975,0.32078054756701,0.00120940791271653,0.0194518747797672,-0.348191674608842,0.281538333673331,-0.0892129742256049,-0.00114435545837543,0.654742273465963,-0.0933284805645283,0.112448749609488,-0.1867326103119,0.823271954147385,0.259909863752464,-0.092773790062171,-0.296579701923293,-0.686178935800051,-0.299697866459177,0.134888169986861,-0.744779864551723,0.0942070534434458,0.585573586056009,-0.597338873128486,0.440162488015912,0.445046512496804,0.59985486495555,0.517264055662777,0.58217379208936,0.804612417561434,0.704088032876834,0.383839310649578,0.352167318615743,0.437243257920152,0.369306575167957,0.391496650834282,0.548808418953662,0.401813168472784,0.57863012764359,0.403139609604196,0.480030933580589,0.408008772368381,0.810180781505686,0.519751946568197,0.902067831993049,0.906727134405868,0.818898507761488,0.865568843803245,0.825258674856796,0.613437537673031,0.745311762530781,0.921946984785352,0.938577731214095,0.898790930748138,0.935159083904775,0.929886190127167,0.86010713283856,0.916729747832342,0.823246531359557,0.920191628251521,0.892642921143229,0.916241577595593,0.607427990884708,0.86460172172471,-0.0787376691774654,0.280583928030596,0.00689803050490582,0.19051422600923,-0.125282437549772,-0.252414869118556,-0.154873106397947,-0.0596804701372162,0.208108181133278,0.455410390572893,-60743.9677002456
-0.0183993212872354,-0.111327451140627,-0.130530308951549,-0.130116782555307,0.353410963311779,0.00565747576555701,-0.208789076991921,0.475514234735695,0.345576131474056,6.47031643150548e-05,0.0158898511425698,-0.348948507691005,0.305752260557535,-0.0879459553793427,0.0146332722202668,0.63011448381055,-0.123038634575684,0.0881754479158895,-0.20428590398333,0.904075896958936,0.279881722584171,-0.0920114278248198,-0.267277247011578,-0.65313729153069,-0.302215398258358,0.126095262602439,-0.714323354490943,0.0717757243782524,0.566485483329902,-0.576771038665408,0.440473464052877,0.446273680670531,0.601624038567369,0.517897132468314,0.584967605680906,0.804234554225408,0.703811385479083,0.383191333740148,0.350980565785939,0.43841143061658,0.370839363722256,0.390089634302642,0.549842032639274,0.404646755086535,0.579789964366598,0.40405894419657,0.480876787174163,0.409566016632777,0.810749989672174,0.519107858862995,0.902617563205727,0.905477372912201,0.818000883363429,0.866232167137466,0.824638315557147,0.614748564865276,0.74580608923749,0.923090703237118,0.939191571444016,0.899924184459992,0.934882349370721,0.929720895028786,0.85861858788697,0.916141694244517,0.824026771386915,0.920099320197369,0.891126941062096,0.916225219013209,0.607267320768143,0.865227928716956,-0.0804467722794893,0.263159009061662,0.00472865722693198,0.172543541376351,-0.128144173038794,-0.26433438820929,-0.177913415605513,-0.0551893472417582,0.211416783899451,0.455655263295925,-60742.8087841368
-0.0281243231261061,-0.118002859732988,-0.124705304608104,-0.141067031275033,0.369216088561793,0.00849990280052946,-0.234118154899481,0.490518218087946,0.343493654835646,0.000794902845091655,0.0158541654581333,-0.32412316539888,0.290719960784959,-0.0905378229896128,0.00692142489452261,0.616890886662298,-0.139076519264636,0.0698389324346199,-0.202953949947477,0.925321862993541,0.292005180660135,-0.0691290578289763,-0.274104693983881,-0.649551522560817,-0.300648719610672,0.126354846289135,-0.702424591159419,0.0537931359795183,0.570466596494401,-0.575643148269934,0.44078728348638,0.446589923347658,0.602668338097077,0.517858395974122,0.586307081950905,0.804294947987148,0.703917743739754,0.383403373429693,0.350470128645248,0.439393162207545,0.372068906146098,0.389819850337571,0.550693292671941,0.405984065943783,0.580082560201279,0.40450643729612,0.481380451584984,0.410257082096237,0.811002339499585,0.518792664594507,0.902923627509303,0.905097239482337,0.817516416515408,0.866955384466604,0.82440614936361,0.615170310179178,0.746020022136934,0.92368646959876,0.939628037000467,0.900447825248,0.934708685747722,0.929625538981088,0.85787022949869,0.916069969265546,0.824626919377939,0.920150407775448,0.890451527444951,0.916330236729071,0.607226723662968,0.865632237531595,-0.0761154437793355,0.273760236968699,0.00396618714860398,0.178055270094824,-0.127554604744073,-0.269310548286755,-0.176867674790434,-0.0509365688784105,0.20248899187843,0.454743067414936,-60742.167952719
-0.0301911870094662,-0.113027045906684,-0.122548399827555,-0.137730930287265,0.394816577249152,-0.0095879341440802,-0.255131966539278,0.470319742500084,0.347116575890405,0.00750467939310533,0.00884373682608987,-0.297419533440073,0.277524120703177,-0.104645228660648,0.0099799067410779,0.614729145684976,-0.150429026713206,0.0642179380580178,-0.199645879058516,0.934192909578708,0.316123222616021,-0.0335590537803776,-0.268515349258656,-0.678878017642996,-0.298271040277049,0.11325171001487,-0.684102927298467,0.0396282857325659,0.587259949830724,-0.584637417509731,0.441455237652479,0.447702044871494,0.60319493490193,0.518652195634525,0.587738543200219,0.804650457550274,0.704130848091495,0.382695212994414,0.34904489874633,0.4410585851729,0.373497054148022,0.388598545146163,0.551625271272125,0.408446132654352,0.580795238711384,0.405404404184682,0.482677047976593,0.411577958920723,0.811619416481872,0.518775495432582,0.903254621301473,0.904257308953207,0.817398957854097,0.867416042247953,0.824285413713137,0.615758353676009,0.746240723078516,0.924668839679264,0.940327783466742,0.900870391351057,0.934515072903315,0.929729604459293,0.856990381233085,0.915548712068127,0.825273503039956,0.9201157896753,0.889178032534159,0.916319457860005,0.607334107749529,0.866016145656533,-0.0766657864850111,0.269720923385421,0.0111970516372094,0.171075150415792,-0.148615615127513,-0.268863649303334,-0.181985815455964,-0.0485006233949604,0.200930685141362,0.435082947484977,-60741.6274430893
